title,box_office,genres_IMDB,release_year,averageRating,numVotes,GPE_entities,GPE_US_frequencies,Percentage_american_culture
The Mackintosh Man,,,1973.0,,,"['London', 'London', 'London', 'Ireland', 'London', 'Galway', 'Ireland', 'Valletta', 'Malta']","Counter({'London': 4, 'Ireland': 2, 'Galway': 1, 'Malta': 1})",0.8888888888888888
Cleopatra Jones and the Casino of Gold,,,1975.0,,,['Hong Kong'],Counter(),0.0
The White Countess,4092682.0,"Drama,History,Romance",2005.0,6.5,7060.0,"['Russia', 'Shanghai']",Counter({'Russia': 1}),0.5
Human Nature,695876.0,"Comedy,Drama",2001.0,6.4,19142.0,[],Counter(),0.0
Alice in Wonderland,,,1999.0,,,[],Counter(),0.0
Smiley Face,179381.0,,2007.0,,,['Los Angeles'],Counter({'Los Angeles': 1}),1.0
Riding the Bullet,,"Horror,Thriller",2004.0,5.2,11003.0,[],Counter(),0.0
The Adventures of Baron Munchausen,8083123.0,,1988.0,,,[],Counter(),0.0
Prey,,,2007.0,,,[],Counter(),0.0
Factotum,,,2005.0,,,['Los Angeles'],Counter({'Los Angeles': 1}),1.0
Boogeyman,67192859.0,,2005.0,,,[],Counter(),0.0
Flicka,,,2006.0,,,['Wyoming'],Counter({'Wyoming': 1}),1.0
Love Crimes,2287928.0,,1992.0,,,[],Counter(),0.0
Resident Evil: Retribution,217719678.0,"Action,Horror,Sci-Fi",2012.0,5.3,152458.0,"['Raccoon City', 'New York City', 'Moscow', 'Moscow', 'U.S']",Counter({'Moscow': 2}),0.4
"Crouching Tiger, Hidden Dragon",213525736.0,,2000.0,,,"['Wudang', 'Peking', 'Peking', 'Peking', 'Wudan']",Counter(),0.0
Darkness in Tallinn,,,1993.0,,,"['Estonia', 'USSR', 'Paris', 'Tallinn']",Counter({'Paris': 1}),0.25
Home of the Brave,499620.0,"Action,Drama,War",2006.0,5.6,11347.0,['Iraq'],Counter(),0.0
The Adventures of Rocky and Bullwinkle,35143820.0,,2000.0,,,"['Frostbite Falls', 'the United States', 'Hollywood', 'Oklahoma', 'Chicago', 'New York City', 'Washington', 'D.C.', 'Frostbite Falls']","Counter({'Hollywood': 1, 'Oklahoma': 1, 'Chicago': 1, 'Washington': 1})",0.4444444444444444
Love Comes Lately,77458.0,"Comedy,Drama",2007.0,5.5,354.0,"['New York City', 'Hanover', 'Miami', 'Springfield']","Counter({'Hanover': 1, 'Miami': 1, 'Springfield': 1})",0.75
Blessed,,"Drama,Horror,Thriller",2004.0,4.2,2396.0,"['New York', 'Lakeview']","Counter({'New York': 1, 'Lakeview': 1})",1.0
At the Earth's Core,,"Adventure,Fantasy,Sci-Fi",1976.0,5.0,5608.0,['US'],Counter(),0.0
V for Vendetta,132511035.0,,2006.0,,,"['The United Kingdom', 'Britain', 'Britain', 'the United States', 'the United States', 'Britain', 'the United Kingdom', 'Larkhill', 'UK']",Counter(),0.0
Au Revoir Taipei,,,2010.0,,,"['Taipei', 'Paris', 'Taipei']",Counter({'Paris': 1}),0.3333333333333333
Undiscovered,1069318.0,,2005.0,,,"['New York', 'L.A.', 'L.A.']",Counter({'New York': 1}),0.3333333333333333
Tekken,967369.0,,2009.0,,,"['Tekken', ""Tekken City's"", 'Tekken City', 'Tekken City', 'Iron Fist', ""Tekken City's""]",Counter(),0.0
Grace,,,2009.0,,,[],Counter(),0.0
Deep Blue Sea,165048228.0,"Action,Adventure,Sci-Fi",1999.0,5.9,145610.0,[],Counter(),0.0
Star Trek,385494555.0,,2009.0,,,[],Counter(),0.0
Terminator 3: Rise of the Machines,433371112.0,,2003.0,,,"['Los Angeles', 'Montana']","Counter({'Los Angeles': 1, 'Montana': 1})",1.0
'R Xmas,,,2001.0,,,['New York'],Counter({'New York': 1}),1.0
Flirt,,"Drama,Romance",1995.0,6.3,2284.0,"['New York', 'Berlin', 'Tokyo']","Counter({'New York': 1, 'Berlin': 1})",0.6666666666666666
Real Steel,295120796.0,"Action,Drama,Sci-Fi",2011.0,7.1,364344.0,"[""Twin Cities'"", 'Twin Cities']",Counter(),0.0
The Divide,130839.0,"Drama,Horror,Sci-Fi",2011.0,5.8,39088.0,['New York City'],Counter(),0.0
Deacons for Defense,,,2003.0,,,"['Bogalusa', 'LA']","Counter({'Bogalusa': 1, 'LA': 1})",1.0
All the King's Men,9450897.0,"Drama,Thriller",2006.0,6.1,25843.0,['Louisiana'],Counter({'Louisiana': 1}),1.0
Pride,7094650.0,,2007.0,,,[],Counter(),0.0
!Women Art Revolution,,,2010.0,,,[],Counter(),0.0
Sunburn,,,1979.0,,,['Acapulco'],Counter(),0.0
Once Upon a Forest,6582052.0,,1993.0,,,['Dapplewood'],Counter(),0.0
Gideon's Day,,,1958.0,,,"['Manchester', 'London']","Counter({'Manchester': 1, 'London': 1})",1.0
Circle of Iron,,,1978.0,,,[],Counter(),0.0
Blood Orgy of the Leather Girls,,,1988.0,,,[],Counter(),0.0
Buena Vista Social Club,,,1999.0,,,"['the United States', 'Cuba', 'the United States']",Counter({'Cuba': 1}),0.3333333333333333
The Groundstar Conspiracy,,,1972.0,,,[],Counter(),0.0
Spy Game,143049560.0,"Action,Crime,Thriller",2001.0,7.1,170110.0,"['U.S.', 'China', 'the United States', 'China', 'Su Chou', 'Shanghai', 'U.S.', 'Hong Kong', 'Hong Kong', 'Berlin', 'Germany', 'Beirut', 'Lebanon', 'Lebanon', 'UK', 'US', 'Lebanon']","Counter({'Lebanon': 3, 'China': 2, 'Berlin': 1})",0.35294117647058826
The Burial Society,,,2002.0,,,[],Counter(),0.0
Jesus Henry Christ,,,2011.0,,,[],Counter(),0.0
Arbitrage,17749000.0,,2012.0,,,[],Counter(),0.0
FernGully: The Last Rainforest,32710894.0,"Adventure,Animation,Family",1992.0,6.5,34887.0,['Australia'],Counter(),0.0
Ali G Indahouse,25936616.0,Comedy,2002.0,6.2,97041.0,"['Staines', 'Staines', 'Dover', 'UK', 'Chad', 'Burkina Faso', 'The United States', 'Russia', 'UK', 'Staines', 'Staines', 'Berkshire', 'Jamaica', 'Staines']","Counter({'Dover': 1, 'Russia': 1, 'Berkshire': 1, 'Jamaica': 1})",0.2857142857142857
Exception to the Rule,,"Crime,Drama,Thriller",1997.0,4.7,344.0,[],Counter(),0.0
Transporter 2,85167639.0,"Action,Crime,Thriller",2005.0,6.3,218463.0,"['France', 'Miami', 'Florida', 'France', 'Florida']","Counter({'Florida': 2, 'Miami': 1})",0.6
Passengers,4763917.0,,2008.0,,,[],Counter(),0.0
Flesh for Frankenstein,,,1974.0,,,[],Counter(),0.0
Jessica,,"Comedy,Drama,Romance",1962.0,5.5,451.0,"['Sicily', ""Forza d'Agro"", 'Sicily']",Counter(),0.0
Terminator Salvation,371353001.0,"Action,Adventure,Sci-Fi",2009.0,6.5,381994.0,"['Los Angeles', 'San Francisco', 'Los Angeles', 'Los Angeles']","Counter({'Los Angeles': 3, 'San Francisco': 1})",1.0
Funny Games U.S.,7938872.0,,2007.0,,,[],Counter(),0.0
Ra.One,,,2011.0,,,"['London', 'India', 'Mumbai', 'London']",Counter({'London': 2}),0.5
Welcome to Collinwood,336620.0,,2002.0,,,[],Counter(),0.0
Pure Country,15164458.0,"Drama,Music,Romance",1992.0,7.1,5507.0,"['Las Vegas', 'Las Vegas']",Counter({'Las Vegas': 2}),1.0
Se Tutte le Donne del Mondo,,,1966.0,,,[],Counter(),0.0
Bones,7316658.0,"Crime,Horror",2001.0,4.4,8385.0,[],Counter(),0.0
Velvet Goldmine,1053788.0,,1998.0,,,[],Counter(),0.0
Valmont,1132112.0,,1989.0,,,[],Counter(),0.0
Peter Pan,121975011.0,,2003.0,,,"['London', 'London', 'London', 'London']",Counter({'London': 4}),1.0
The Hills Have Eyes Part II,,,1985.0,,,[],Counter(),0.0
Twilight's Last Gleaming,,"Drama,Thriller",1977.0,6.7,3819.0,"['US', 'US', 'the Soviet Union']",Counter(),0.0
De-Lovely,18396382.0,"Biography,Drama,Music",2004.0,6.6,11977.0,"['Indiana', 'Paris']","Counter({'Indiana': 1, 'Paris': 1})",1.0
Nickelodeon,,Comedy,1976.0,6.2,2895.0,[],Counter(),0.0
Aquamarine,23006849.0,"Comedy,Family,Fantasy",2006.0,5.4,46063.0,['Australia'],Counter(),0.0
Picture Claire,,Thriller,2001.0,5.5,1239.0,"['Quebec', 'Toronto']",Counter({'Toronto': 1}),0.5
Clowning around,,,1992.0,,,[],Counter(),0.0
Assassins,30303072.0,"Action,Crime,Thriller",1995.0,6.3,89260.0,[],Counter(),0.0
Out of the Shadows,,,2010.0,,,[],Counter(),0.0
Pocahontas,,,1994.0,,,['England'],Counter({'England': 1}),1.0
Defence of the Realm,,,1986.0,,,"['the United Kingdom', 'London', 'East Germany']",Counter({'London': 1}),0.3333333333333333
Wake in Fright,,,1971.0,,,"['Tiboonda', 'Sydney', 'Bundanyabba', 'Sydney', 'Sydney', 'Tiboonda']",Counter({'Sydney': 3}),0.5
Last Exit to Brooklyn,1730005.0,Drama,1989.0,6.8,7168.0,['Brooklyn'],Counter({'Brooklyn': 1}),1.0
Diego and His Brothers,,,,,,['Philippines'],Counter(),0.0
Killing Zoe,418961.0,,1994.0,,,"['Paris', 'Paris', 'Paris']",Counter({'Paris': 3}),1.0
The Minion,,,1998.0,,,"['New York City', 'Afghanistan', 'Jerusalem']",Counter({'Jerusalem': 1}),0.3333333333333333
Captain Horatio Hornblower,2750000.0,,1951.0,,,"['Spain', 'Britain', 'France', 'Spain', 'England', 'England', 'France', 'Spain', 'Paris', 'Nantes']","Counter({'England': 2, 'Paris': 1})",0.3
The Argentine,40779241.0,,2008.0,,,"['Havana', 'Mexico City', 'Las Villas', 'Havana', 'Bolivia', 'Uruguay', 'Muyupampa', 'La Higuera']","Counter({'Havana': 2, 'Bolivia': 1})",0.375
Kekexili: Mountain Patrol,,,2004.0,,,"['Beijing', 'Beijing', 'Kekexili']",Counter(),0.0
The Plague of the Zombies,,Horror,1966.0,6.5,5835.0,['Haiti'],Counter(),0.0
The State of Things,,,1983.0,,,"['Portugal', 'Los Angeles']",Counter({'Los Angeles': 1}),0.5
Threshold,,,2003.0,,,['Oklahomas'],Counter(),0.0
Alfie,35150546.0,,2004.0,,,['Manhattan'],Counter({'Manhattan': 1}),1.0
The Unsaid,,,2001.0,,,[],Counter(),0.0
The Winter Guest,,,1997.0,,,['Scotland'],Counter({'Scotland': 1}),1.0
Mute Witness,,,1994.0,,,['Moscow'],Counter({'Moscow': 1}),1.0
Luther,,,1973.0,,,"['Erfurt', 'Augsburg']",Counter(),0.0
Nicholas Nickleby,3651462.0,"Adventure,Drama,Romance",2002.0,7.1,13906.0,"['Devon', 'London', 'Yorkshire', 'London', 'London']","Counter({'London': 3, 'Devon': 1, 'Yorkshire': 1})",1.0
The Way,4430765.0,"Comedy,Drama",2010.0,7.3,36002.0,"['France', 'Galicia', 'Spain', 'Amsterdam', 'New York']","Counter({'Amsterdam': 1, 'New York': 1})",0.4
Saw VII,136100000.0,,2010.0,,,[],Counter(),0.0
The Count of Monte Cristo,75395048.0,,2002.0,,,"['Elba', 'France', 'Elba', 'Villefort', 'Marseilles', 'France']","Counter({'Elba': 2, 'Marseilles': 1})",0.5
Stargate: The Ark of Truth,,,2008.0,,,"['Dakara', 'Celestis']",Counter(),0.0
Fever Pitch,50451307.0,,2005.0,,,"['Paris', 'Paris']",Counter({'Paris': 2}),1.0
Encounter Point,,,2006.0,,,"['Saudi Arabia', 'Saudi Arabia', 'Shlomo', 'Israel', 'Bethlehem', 'Jerusalem']","Counter({'Bethlehem': 1, 'Jerusalem': 1})",0.3333333333333333
Bugs,,,2003.0,,,[],Counter(),0.0
Yellow Submarine,,,1968.0,,,"['Pepperland', 'Liverpool', 'Pepperland', 'Liverpool', 'Pepperland', 'Pepperland', 'Pepperland', 'Pepperland']",Counter({'Liverpool': 2}),0.25
An American Werewolf in Paris,26570463.0,,1997.0,,,['Paris'],Counter({'Paris': 1}),1.0
Biggles: Adventures in Time,112132.0,,1986.0,,,"['London', 'London']",Counter({'London': 2}),1.0
Midnight in Paris,151119219.0,,2011.0,,,"['Hollywood', 'Paris', 'Paris', 'Malibu', 'Paris', 'Paris', 'Paris', 'Paris', 'Paris']","Counter({'Paris': 7, 'Hollywood': 1, 'Malibu': 1})",1.0
Ice Princess,,"Comedy,Drama,Family",2005.0,6.0,29348.0,[],Counter(),0.0
A Countess from Hong Kong,,,1967.0,,,"['Saudi Arabia', 'America', 'Hong Kong']",Counter(),0.0
Levity,,"Crime,Drama",2003.0,6.3,6791.0,[],Counter(),0.0
Submerged,,,2005.0,,,"['U.S.', 'Montevideo', 'Uruguay', 'Washington DC', 'Uruguay']",Counter({'Montevideo': 1}),0.2
How to Start a Revolution,,"Biography,Documentary,History",2011.0,7.1,283.0,"['East Boston', 'Serbia', 'Ukraine', 'Egypt', 'Syria']","Counter({'East Boston': 1, 'Egypt': 1, 'Syria': 1})",0.6
Dragonheart: A New Beginning,,,2000.0,,,['China'],Counter({'China': 1}),1.0
In the Land of the Head Hunters,,,1914.0,,,[],Counter(),0.0
The Messengers,,"Drama,Horror,Mystery",2007.0,5.3,41565.0,['Chicago'],Counter({'Chicago': 1}),1.0
Mercenary for Justice,,,2006.0,,,"['U.S.A.', 'Cape Town', 'South Africa']",Counter(),0.0
British Intelligence,,,1940.0,,,"['Germany', 'Germany', 'London', 'Germany']",Counter({'London': 1}),0.25
Hanna,63782078.0,"Action,Adventure,Drama",2011.0,6.7,208758.0,"['Spain', 'Germany', 'Germany', 'Berlin']",Counter({'Berlin': 1}),0.25
Welcome to the Punch,,,2013.0,,,['London'],Counter({'London': 1}),1.0
The Ninth Gate,58401898.0,,1999.0,,,"['New York City', 'Toledo', 'Spain', 'Sintra', 'Portugal', 'Paris']","Counter({'Toledo': 1, 'Paris': 1})",0.3333333333333333
Tokyo Pop,,,1988.0,,,"['USA', 'Tokyo', 'Japan', 'US', 'US']",Counter(),0.0
Catch That Kid,16930762.0,,2004.0,,,['Brisbane'],Counter({'Brisbane': 1}),1.0
Quills,17989227.0,"Biography,Drama",2000.0,7.2,57406.0,"['Charenton', 'Paris', 'Charenton', 'Charenton']","Counter({'Charenton': 3, 'Paris': 1})",1.0
Hitler: The Rise of Evil,,,2003.0,,,"['Vienna', 'Austria', 'Munich', 'Germany', 'Germany', 'Munich', 'Germany', 'Germany', 'Berlin', 'Berlin', 'Munich', 'Germany', 'Germany', 'Dachau', 'Germany', 'Germany']","Counter({'Munich': 3, 'Berlin': 2, 'Vienna': 1})",0.375
Stepping Out,,"Comedy,Drama,Musical",1991.0,6.4,1268.0,['Buffalo'],Counter({'Buffalo': 1}),1.0
Sesame Street presents Follow That Bird,13961370.0,,1985.0,,,"['Oceanview', 'Illinois', 'America', 'Toadstool', 'Toadstool']",Counter({'Illinois': 1}),0.2
Cleopatra,57777778.0,,1963.0,,,"['Egypt', 'Egypt', 'Rome', 'Rome', 'Egypt', 'Rome', 'Rome', 'Egypt', 'Spain', 'Parthia', 'Egypt', 'Egypt', 'Tarsus', 'Rome', 'Egypt', 'Rome']","Counter({'Egypt': 7, 'Rome': 6})",0.8125
Sheena,5773353.0,,1984.0,,,"['Tigora', 'Tigora', 'Tigora', 'Azan', 'Tigora']",Counter(),0.0
W.,29506464.0,"Biography,Comedy,Drama",2008.0,6.3,50465.0,"['New Jersey', 'Texas', 'Texas', 'Iraq', 'Texas', 'America', 'Iran', 'Iraq', 'North Korea', 'Iraq', ""the United States'"", 'U.S.', 'Iraq', 'Iraq']","Counter({'Texas': 3, 'New Jersey': 1})",0.2857142857142857
The Anderson Platoon,,,1967.0,,,"['Vietnam', 'South Vietnam']",Counter(),0.0
Circus World,,"Drama,Western",1964.0,6.1,3062.0,[],Counter(),0.0
Life Stinks,4102526.0,Comedy,1991.0,5.9,11536.0,['Los Angeles'],Counter({'Los Angeles': 1}),1.0
A Good Woman,6877842.0,"Comedy,Drama,Romance",2004.0,6.4,14316.0,"['New York City', 'Amalfi', 'Italy', 'Darlington', 'Amalfi']","Counter({'Italy': 1, 'Darlington': 1})",0.4
Galileo,,"Biography,Drama",1975.0,6.6,696.0,"['Padua', 'Italy', 'Netherlands', 'Florence', 'Italy', 'Venice']","Counter({'Italy': 2, 'Florence': 1, 'Venice': 1})",0.6666666666666666
Zenon: The Zequel,,,2001.0,,,[],Counter(),0.0
Flash Gordon,27107960.0,"Action,Adventure,Sci-Fi",1980.0,6.5,62885.0,"['Arboria', 'Sky City', 'Arboria', 'Frigia', 'Sky City', 'Sky City', 'Mingo City', 'Mingo City', 'Mingo City', ""Mingo City's""]",Counter(),0.0
Aurora Borealis,,,2006.0,,,"['Minneapolis', 'Minnesota', 'San Diego', 'San Diego']","Counter({'San Diego': 2, 'Minneapolis': 1, 'Minnesota': 1})",1.0
Hero of the Rails,,,2009.0,,,[],Counter(),0.0
Heaven's Fire,,,,,,"['Seattle', 'Washington']","Counter({'Seattle': 1, 'Washington': 1})",1.0
The Future,568290.0,"Drama,Fantasy,Romance",2011.0,6.1,9203.0,[],Counter(),0.0
Vicky Cristina Barcelona,96408652.0,,2008.0,,,"['Barcelona', 'Barcelona', 'Oviedo', 'Barcelona', 'Spain', 'France', 'France']",Counter({'Oviedo': 1}),0.14285714285714285
Scary Movie 3,220673217.0,Comedy,2003.0,5.6,161484.0,"['Washington D.C.', 'Washington']",Counter({'Washington': 1}),0.5
Dark of the Sun,,,1968.0,,,[],Counter(),0.0
Ella Enchanted,27388767.0,"Comedy,Family,Fantasy",2004.0,6.3,76609.0,['Frell'],Counter(),0.0
"Fire, Ice and Dynamite",,,,,,[],Counter(),0.0
The Sisterhood,,,2004.0,,,[],Counter(),0.0
Kiss of the Dragon,64437847.0,,2001.0,,,"['Paris', 'France']",Counter({'Paris': 1}),0.5
Wrong Turn 4: Bloody Beginnings,,,2011.0,,,['West Virginia'],Counter({'West Virginia': 1}),1.0
Children of Men,69959751.0,,2006.0,,,"['the United Kingdom', 'Britain', 'Azores', 'Bexhill', 'Bexhill', 'Bexhill']",Counter(),0.0
The Falling,,,1987.0,,,['Spain'],Counter(),0.0
The Tommyknockers,,,1993.0,,,"['Haven', 'Maine', 'Haven', 'Haven', 'Haven', 'Haven']","Counter({'Haven': 5, 'Maine': 1})",1.0
Perfume: The Story of a Murderer,135039943.0,,2006.0,,,"['Paris', 'Grasse', 'Grasse', 'Paris']",Counter({'Paris': 2}),0.5
Easy Street,,"Comedy,Short",1917.0,7.4,5926.0,[],Counter(),0.0
Supervolcano,,,2005.0,,,"['the United States', 'Cheyenne', 'Wyoming', 'U.S.', 'the United States', 'Wyoming']","Counter({'Wyoming': 2, 'Cheyenne': 1})",0.5
Dancer in the Dark,45584036.0,"Crime,Drama,Musical",2000.0,7.9,118642.0,"['Washington', 'the United States', 'Hollywood', 'Czechoslovakia']","Counter({'Washington': 1, 'Hollywood': 1})",0.5
Slackers,6413915.0,,2002.0,,,[],Counter(),0.0
Illuminata,,,1999.0,,,['New York'],Counter({'New York': 1}),1.0
The Bourne Supremacy,288500217.0,,2004.0,,,"['France', 'Goa', 'India', 'Berlin', 'Germany', 'Goa', 'Naples', 'Italy', 'Berlin', 'Berlin', 'Naples', 'Munich', 'Berlin', 'Berlin', 'Goa', 'Moscow', 'New York City', 'Nixa', 'Missouri', 'New York']","Counter({'Berlin': 5, 'Naples': 2, 'Italy': 1, 'Munich': 1, 'Moscow': 1, 'Nixa': 1, 'Missouri': 1, 'New York': 1})",0.65
The Angel Wore Red,,,1960.0,,,['Spain'],Counter(),0.0
The Human Centipede II,141877.0,,2011.0,,,['London'],Counter({'London': 1}),1.0
Tale of the Mummy,,,1998.0,,,[],Counter(),0.0
Dreamcatcher,,,2003.0,,,['Maine'],Counter({'Maine': 1}),1.0
Deadly Voyage,,,1996.0,,,"['New York', 'New York', 'Ghana', 'the United States', 'France', 'New York', 'Cameroon', 'the United States', 'Ukraine', 'Ghana', 'France', 'France']",Counter({'New York': 3}),0.25
Longford,,,2006.0,,,['Britain'],Counter(),0.0
Track 29,429028.0,"Drama,Mystery",1988.0,5.8,2554.0,[],Counter(),0.0
The Lion King 1 1/2,,,2004.0,,,['Pride Rock'],Counter(),0.0
Ondine,,,2009.0,,,"['Syracuse', 'Syracuse', 'Syracuse', 'Ireland']","Counter({'Syracuse': 3, 'Ireland': 1})",1.0
King Solomon's Mines,14400000.0,"Action,Adventure,Comedy",1985.0,5.2,15280.0,['Sheba'],Counter(),0.0
The Tailor of Panama,28008462.0,,2001.0,,,"['Panama', 'London', 'Panama', 'Panama', 'London', 'Panama', 'Panama', 'Panama', 'Panama', 'U.S.', 'Panama', 'Panama', 'Panama', 'U.S.']","Counter({'Panama': 10, 'London': 2})",0.8571428571428571
The Objective,,,2009.0,,,"['Ghazni Province', 'Afghanistan', 'Afghanistan', 'Afghanistan', 'Langley']",Counter({'Langley': 1}),0.2
Miranda,,,2002.0,,,"['the United Kingdom', 'London', 'London']",Counter({'London': 2}),0.6666666666666666
7500,,,2013.0,,,['Tokyo'],Counter(),0.0
The Uninvited,41624046.0,"Drama,Fantasy,Horror",2009.0,6.3,86383.0,[],Counter(),0.0
The Bear,31753898.0,,1988.0,,,['British Columbia'],Counter(),0.0
Push,48808215.0,,2009.0,,,"['United States', 'Hong Kong', 'Hong Kong', 'America']",Counter(),0.0
Beyond the Door,15000000.0,,1974.0,,,['San Francisco'],Counter({'San Francisco': 1}),1.0
Xiu Xiu: The Sent Down Girl,,,1998.0,,,['Chengdu'],Counter(),0.0
No Exit,,Drama,1962.0,6.8,173.0,[],Counter(),0.0
The Thirteenth Floor,18564088.0,"Mystery,Sci-Fi,Thriller",1999.0,7.0,78604.0,"['Los Angeles', 'Los Angeles', 'Los Angeles']",Counter({'Los Angeles': 3}),1.0
Witchboard,7369373.0,"Horror,Mystery,Thriller",1986.0,5.7,8606.0,[],Counter(),0.0
Reptilicus,,,1961.0,,,"['Lapland', 'Copenhagen', 'Copenhagen']",Counter({'Copenhagen': 2}),0.6666666666666666
Mr. and Mrs. Iyer,,,2002.0,,,"['Gujarat', 'India', 'Kolkata']",Counter(),0.0
Where the Wild Things Are,100086793.0,,2009.0,,,[],Counter(),0.0
Rhinoceros,,"Comedy,Drama,Fantasy",1974.0,5.7,1349.0,[],Counter(),0.0
Harry Potter and the Goblet of Fire,896911078.0,,2005.0,,,['Azkaban'],Counter(),0.0
The Mouse and His Child,,"Adventure,Animation,Drama",1977.0,6.8,545.0,[],Counter(),0.0
Bella,12083296.0,,2007.0,,,"['New York City', 'Manhattan']",Counter({'Manhattan': 1}),0.5
The Warrior and the Wolf,,,2009.0,,,['China'],Counter({'China': 1}),1.0
Batman,411348924.0,"Action,Adventure",1989.0,7.5,413084.0,"['Gotham City', 'Gotham', 'Gotham']",Counter({'Gotham': 2}),0.6666666666666666
An Education,24406761.0,Drama,2009.0,7.2,138968.0,"['London', 'Paris']","Counter({'London': 1, 'Paris': 1})",1.0
Beverly Hills Family Robinson,,,1997.0,,,"['Beverly Hills', 'Hawaii', 'Honolulu']","Counter({'Beverly Hills': 1, 'Hawaii': 1, 'Honolulu': 1})",1.0
When Good Ghouls Go Bad,,,2001.0,,,"['Chicago', 'Walker Falls', 'Walker Falls', 'Walker Falls', 'Walker Falls', 'Walker Falls', 'Walker Falls']",Counter({'Chicago': 1}),0.14285714285714285
Little Ashes,452558.0,,2009.0,,,"['Madrid', 'Spain', 'Madrid', 'Paris', 'Madrid', 'Cadaques', 'Paris']","Counter({'Madrid': 3, 'Paris': 2})",0.7142857142857143
The Tiger and the Snow,,,2005.0,,,"['Rome', 'Iraq', 'France', 'Baghdad', 'Iraq', 'Baghdad']",Counter({'Rome': 1}),0.16666666666666666
Fracture,91354215.0,"Crime,Drama,Thriller",2007.0,7.2,223436.0,['Los Angeles'],Counter({'Los Angeles': 1}),1.0
Backstage,,Drama,1988.0,7.2,73.0,[],Counter(),0.0
A Good Year,42064105.0,,2006.0,,,"['Provence', 'France', 'London', 'Provence', 'City', 'UK', 'London', 'London', 'London', 'London', 'London', 'Provence']",Counter({'London': 6}),0.5
Reversal of Fortune,15445131.0,,1990.0,,,[],Counter(),0.0
Finian's Rainbow,11600000.0,"Family,Fantasy,Musical",1968.0,6.1,4296.0,"['Ireland', 'Rainbow Valley', 'Missitucky']",Counter({'Ireland': 1}),0.3333333333333333
A Man Apart,44350926.0,,2003.0,,,['California'],Counter({'California': 1}),1.0
The Triple Echo,,,1972.0,,,['England'],Counter({'England': 1}),1.0
Babe,254134910.0,,1995.0,,,[],Counter(),0.0
Lolita,9250000.0,,1962.0,,,"['Ramsdale', 'New Hampshire', 'Ohio', 'the United States', 'Ramsdale']","Counter({'New Hampshire': 1, 'Ohio': 1})",0.4
The Black Knight,1300000.0,"Adventure,History",1954.0,5.2,891.0,"['Camelot', 'England', 'Camelot']",Counter({'England': 1}),0.3333333333333333
Letters from Iwo Jima,68673228.0,,2006.0,,,"['Iwo Jima', 'Saigo', 'Kashiwara', 'United States', 'Suribachi', 'Suribachi', 'Suribachi', 'U.S.', 'Japan']",Counter(),0.0
Midnight Express,35000000.0,"Biography,Crime,Drama",1978.0,7.5,89710.0,"['Istanbul', 'Turkey', 'US', 'Sağmalcılar', 'US', 'Ankara', 'Greece']",Counter({'Turkey': 1}),0.14285714285714285
Anaconda,,"Action,Adventure,Horror",1997.0,4.9,114412.0,[],Counter(),0.0
The Secret Friend,,"Comedy,Drama,Mystery",2010.0,8.1,635.0,[],Counter(),0.0
The Men Who Stare at Goats,67348218.0,"Comedy,War",2009.0,6.2,138912.0,"['Kuwait', 'Binh Duong', 'Vietnam', 'Iraq']",Counter(),0.0
The Chameleon,,"Biography,Crime,Drama",2010.0,5.5,2033.0,"['Spain', 'Louisiana', 'France']",Counter({'Louisiana': 1}),0.3333333333333333
The Hitchhiker's Guide to the Galaxy,104478416.0,"Adventure,Comedy,Sci-Fi",2005.0,6.7,210563.0,['Magrathea'],Counter(),0.0
Cutthroat Island,18517322.0,,1995.0,,,"['Jamaica', 'Mordachai', 'Madagascar']",Counter({'Jamaica': 1}),0.3333333333333333
Rush Hour 3,258022233.0,"Action,Comedy,Crime",2007.0,6.2,187333.0,"['Paris', 'Paris', 'the United States']",Counter({'Paris': 2}),0.6666666666666666
