title,box_office,genres_IMDB,release_year,averageRating,numVotes,GPE_entities,GPE_US_frequencies,Percentage_american_culture
Two Girls on Broadway,,"Musical,Mystery,Romance",1940.0,6.0,506.0,['New York City'],Counter(),0.0
The Ape Man,,,1943.0,,,[],Counter(),0.0
A Quiet Street,,"Comedy,Family,Short",1922.0,6.2,49.0,[],Counter(),0.0
Cutlass,,"Comedy,Drama,Short",2007.0,7.4,2097.0,[],Counter(),0.0
The Last Lullaby,,"Drama,Mystery",2008.0,6.1,1025.0,[],Counter(),0.0
"Free, White and 21",,,1963.0,,,['Dallas'],Counter({'Dallas': 1}),1.0
Somewhere,13936909.0,"Comedy,Drama,Romance",2010.0,6.3,47278.0,"['Hollywood', 'Los Angeles', 'Italy', 'Milan']","Counter({'Hollywood': 1, 'Los Angeles': 1, 'Italy': 1, 'Milan': 1})",1.0
The Naughty Nineties,,Comedy,1945.0,7.0,2199.0,['Ironville'],Counter(),0.0
Tarnished Lady,,"Drama,Romance",1931.0,5.9,259.0,[],Counter(),0.0
The Tiger Makes Out,,Comedy,1967.0,5.8,345.0,[],Counter(),0.0
The Creeps,,"Comedy,Fantasy,Horror",1997.0,4.3,876.0,[],Counter(),0.0
The Dark Past,,,1948.0,,,[],Counter(),0.0
National Velvet,8488000.0,,1945.0,,,"['Sewels', 'Sussex', 'England', 'Manchester', 'Hollywood']","Counter({'Sussex': 1, 'England': 1, 'Manchester': 1, 'Hollywood': 1})",0.8
Devil's Doorway,,Western,1950.0,7.2,1977.0,"['Medicine Bow', 'Wyoming']","Counter({'Medicine Bow': 1, 'Wyoming': 1})",1.0
George White's 1935 Scandals,,"Comedy,Musical,Romance",1935.0,5.8,191.0,[],Counter(),0.0
Bells of Rosarita,,"Drama,Music,Western",1945.0,6.1,249.0,[],Counter(),0.0
The Other Side of the Tracks,,,2008.0,,,[],Counter(),0.0
Clueless,56631572.0,"Comedy,Romance",1995.0,6.9,254968.0,"['Beverly Hills', 'Pismo Beach', 'Hollywood']","Counter({'Beverly Hills': 1, 'Pismo Beach': 1, 'Hollywood': 1})",1.0
Satanic,,,2006.0,,,[],Counter(),0.0
White Eagle,,,1941.0,,,[],Counter(),0.0
Bertie and Elizabeth,,,2002.0,,,[],Counter(),0.0
Kiss Them for Me,1800000.0,,1957.0,,,"['San Francisco', 'Connecticut', 'San Francisco']","Counter({'San Francisco': 2, 'Connecticut': 1})",1.0
Peacock,,,2009.0,,,"['Peacock', 'Nebraska']",Counter({'Nebraska': 1}),0.5
The Corn Is Green,,Drama,1945.0,7.3,3275.0,[],Counter(),0.0
A Distant Thunder,,,1978.0,,,[],Counter(),0.0
Nightjohn,,,1996.0,,,"['Egypt', 'Egypt', 'Egypt', 'Egypt', 'Egypt']",Counter({'Egypt': 5}),1.0
It's Pink But is it Mink?,,,,,,[],Counter(),0.0
Carolina Moon,,,2007.0,,,[],Counter(),0.0
One Law for Both,,,1917.0,,,"['the United States', 'Russia', 'Russia']",Counter({'Russia': 2}),0.6666666666666666
Danielle Steel's The Ring,,,1996.0,,,"['Berlin', 'the United States']",Counter({'Berlin': 1}),0.5
The Young Savages,,"Action,Crime,Drama",1961.0,6.9,3031.0,['New York City'],Counter(),0.0
We're in the Money,,"Adventure,Comedy,Music",1935.0,6.3,523.0,[],Counter(),0.0
Remember Me,56032889.0,,2010.0,,,['Brooklyn'],Counter({'Brooklyn': 1}),1.0
Bachelorette,2985784.0,"Comedy,Romance",2012.0,5.3,49415.0,['Los Angeles'],Counter({'Los Angeles': 1}),1.0
Rooster Cogburn,,,1975.0,,,['U.S.'],Counter(),0.0
Woman Chases Man,,"Comedy,Romance",1937.0,6.5,497.0,['Virginia'],Counter({'Virginia': 1}),1.0
Days of Glory,,"Drama,Romance,War",1944.0,6.1,1457.0,['Tula'],Counter({'Tula': 1}),1.0
My Giant,8072007.0,"Comedy,Drama",1998.0,5.0,7274.0,"['Romania', 'Gallup', 'New Mexico', 'Romania']","Counter({'Gallup': 1, 'New Mexico': 1})",0.5
The Lady Eve,,,1941.0,,,['Connecticut'],Counter({'Connecticut': 1}),1.0
Things Change,,,1988.0,,,['Chicago'],Counter({'Chicago': 1}),1.0
Burning Annie,,,2007.0,,,[],Counter(),0.0
Say Anything...,,"Comedy,Drama,Romance",1989.0,7.3,97769.0,"['Seattle', 'Washington', 'England', 'England']","Counter({'England': 2, 'Seattle': 1, 'Washington': 1})",1.0
Ermine and Rhinestones,,,1925.0,,,['New York'],Counter({'New York': 1}),1.0
Don't Throw That Knife,,,,,,[],Counter(),0.0
"Mirror, Mirror 2: Raven Dance",,,1994.0,,,[],Counter(),0.0
The Anarchist Cookbook,,"Comedy,Drama,Romance",2002.0,5.0,1425.0,"['Sweden', 'Plano', 'Texas', 'California']","Counter({'Plano': 1, 'Texas': 1, 'California': 1})",0.75
Blotto,,,1930.0,,,[],Counter(),0.0
The Beast Within,7742572.0,Horror,1982.0,5.6,4750.0,['Mississippi'],Counter({'Mississippi': 1}),1.0
Aswang,,Horror,1994.0,5.5,557.0,[],Counter(),0.0
Star in the Dust,,,,,,['Gunlock Town'],Counter(),0.0
Hired!,,Short,1940.0,2.1,529.0,[],Counter(),0.0
Tot Watchers,,,1958.0,,,[],Counter(),0.0
The First Turn-On!,,,1983.0,,,[],Counter(),0.0
Star Trek Nemesis,67312826.0,,2002.0,,,"['Federation', 'Romulus', 'Romulus', 'Federation']",Counter({'Romulus': 2}),0.5
Mid-Air Crash,,,1979.0,,,"['LA', 'LA', 'Chicago', 'LA']","Counter({'LA': 3, 'Chicago': 1})",1.0
The New Adventures of Tarzan,,"Action,Adventure",1935.0,4.4,217.0,['England'],Counter({'England': 1}),1.0
Stop at Nothing,,,1991.0,,,['Mexico'],Counter({'Mexico': 1}),1.0
Still Smokin',15543710.0,,1983.0,,,['Amsterdam'],Counter({'Amsterdam': 1}),1.0
Rabbitson Crusoe,,,1956.0,,,['San Francisco'],Counter({'San Francisco': 1}),1.0
Lost Command,,,1966.0,,,"['Dien Bien Phu', 'Indochina', 'the Viet Minh', 'France', 'Algeria', 'France', 'Indochina', 'Indochina']",Counter(),0.0
The Miracle of Our Lady of Fatima,,"Drama,History",1952.0,6.7,1486.0,"['Portugal', 'Lisbon', 'Fatima', 'Russia', 'Fatima']","Counter({'Lisbon': 1, 'Russia': 1})",0.4
Please Don't Eat My Mother,,,1973.0,,,[],Counter(),0.0
Never Too Late,,Comedy,1965.0,6.5,552.0,['Boston'],Counter({'Boston': 1}),1.0
New Jerusalem,,,2011.0,,,"['U.S.', 'Afghanistan']",Counter(),0.0
"Farewell, My Lovely",2000000.0,"Crime,Mystery,Thriller",1975.0,7.0,9935.0,"['Los Angeles', 'L.A.']",Counter({'Los Angeles': 1}),0.5
Singin' in the Rain,7200000.0,"Comedy,Musical,Romance",1952.0,8.3,266225.0,[],Counter(),0.0
Natural Born Killers,61615296.0,,1994.0,,,[],Counter(),0.0
Looking for Mr. Goodbar,22512655.0,Drama,1977.0,6.7,8816.0,[],Counter(),0.0
Spy Kids 3-D: Game Over,197011982.0,,2003.0,,,[],Counter(),0.0
Little Girl... Big Tease,,"Drama,Romance",1976.0,5.2,111.0,[],Counter(),0.0
The World's Greatest Athlete,22583370.0,,1973.0,,,"['United States', 'China']",Counter({'China': 1}),0.5
The Love Cats,,,2012.0,,,[],Counter(),0.0
Legion of the Dead,,,2005.0,,,"['Egypt', 'Egypt']",Counter({'Egypt': 2}),1.0
The Lost City,,,1935.0,,,"['Zolock', 'the Lost City']",Counter(),0.0
Sleeping Beauty,51600000.0,"Adventure,Animation,Family",1959.0,7.2,163837.0,[],Counter(),0.0
A Grandpa for Christmas,,,2007.0,,,['Hollywood'],Counter({'Hollywood': 1}),1.0
The Sandlot 3,,,2007.0,,,['Beverly Hills'],Counter({'Beverly Hills': 1}),1.0
China Girl,,,1942.0,,,['Mandalay'],Counter(),0.0
Grand Tour: Disaster in Time,,,1992.0,,,"['California', 'the United States']",Counter({'California': 1}),0.5
"Bert Rigby, You're a Fool",75868.0,"Comedy,Musical",1989.0,5.8,342.0,"['Langmore', 'England', 'Hollywood', 'America', 'Hollywood', 'America', 'Hollywood', 'England']","Counter({'Hollywood': 3, 'England': 2})",0.625
Army Girl,,"Action,Comedy,Drama",1938.0,5.7,118.0,[],Counter(),0.0
Held Hostage,,,2009.0,,,[],Counter(),0.0
"Snoopy, Come Home",245073.0,,1972.0,,,[],Counter(),0.0
She's Crushed,,,2009.0,,,[],Counter(),0.0
Herbie Rides Again,,"Comedy,Family,Fantasy",1974.0,5.7,9052.0,"['San Francisco', 'Tennessee', 'Tibet', 'Missouri']","Counter({'San Francisco': 1, 'Tennessee': 1, 'Missouri': 1})",0.75
The Warriors,22490039.0,"Action,Crime,Thriller",1979.0,7.5,113304.0,"['New York City', 'New York', 'Van Cortlandt Park', 'Coney Island', 'Brooklyn', 'Coney Island', 'Tremont', 'Bronx', 'Manhattan']","Counter({'New York': 1, 'Brooklyn': 1, 'Tremont': 1, 'Bronx': 1, 'Manhattan': 1})",0.5555555555555556
Private Lessons,,,1980.0,,,"['Albuquerque', 'Philly', 'Philly', 'Philly', 'Philly', 'Philly']",Counter({'Albuquerque': 1}),0.16666666666666666
Cheyenne's Pal,,Short,1917.0,4.7,38.0,[],Counter(),0.0
Foolish,,"Comedy,Drama",1999.0,4.9,7443.0,[],Counter(),0.0
Dazed and Confused,7993039.0,Comedy,1993.0,7.6,204331.0,"['Austin', 'Texas']","Counter({'Austin': 1, 'Texas': 1})",1.0
Hiawatha's Rabbit Hunt,,,1941.0,,,[],Counter(),0.0
Mannequin,,Drama,1937.0,6.6,1552.0,"['Ireland', 'the United States']",Counter({'Ireland': 1}),0.5
"Laugh, Clown, Laugh",,,1928.0,,,[],Counter(),0.0
Sayonara,22000115.0,"Drama,Romance",1957.0,7.0,7962.0,"['Kobe', 'Japan', 'United States', 'States', 'States']",Counter(),0.0
Mother's Day,,,1980.0,,,[],Counter(),0.0
Mulberry Street,,,2007.0,,,"['Manhattan', 'Manhattan', 'Manhattan']",Counter({'Manhattan': 3}),1.0
Ali,87713825.0,,2001.0,,,"['Zaire', 'Zaire']",Counter(),0.0
Thank You for Smoking,39323027.0,,2005.0,,,"['Los Angeles', 'Vermont']","Counter({'Los Angeles': 1, 'Vermont': 1})",1.0
Goldie,,"Comedy,Romance",1931.0,5.3,175.0,[],Counter(),0.0
License to Wed,69307224.0,,2007.0,,,"['USA', 'Jamaica', 'Jamaica']",Counter({'Jamaica': 2}),0.6666666666666666
Mrs. Harris,,,2006.0,,,"['New York', 'McLean', 'Virginia', 'Westchester County']","Counter({'New York': 1, 'Virginia': 1})",0.5
Grayson,,"Action,Fantasy,Sci-Fi",2004.0,7.3,1781.0,[],Counter(),0.0
One Good Turn,,"Comedy,Short",1931.0,7.1,1711.0,[],Counter(),0.0
A Life at Stake,,,1954.0,,,"['Los Angeles', 'Wyoming']","Counter({'Los Angeles': 1, 'Wyoming': 1})",1.0
Code Name: Diamond Head,,,1977.0,,,['Oahu'],Counter(),0.0
Her Costly Affair,,,1996.0,,,[],Counter(),0.0
Super Hero Central,,,2004.0,,,"['Hollywood', 'Hollywood', 'Hollywood']",Counter({'Hollywood': 3}),1.0
High Sierra,,,1941.0,,,"['California', 'Los Angeles']","Counter({'California': 1, 'Los Angeles': 1})",1.0
The Girlfriend Experience,1007962.0,,2009.0,,,"['Manhattan', 'New York']","Counter({'Manhattan': 1, 'New York': 1})",1.0
Phenomenon,,,1996.0,,,['California'],Counter({'California': 1}),1.0
The Sign of the Ram,,"Drama,Film-Noir,Thriller",1948.0,6.2,875.0,[],Counter(),0.0
The Bum Bandit,,"Animation,Comedy,Family",1931.0,6.2,191.0,[],Counter(),0.0
Lost and Found on a South Sea Island,,Drama,1923.0,4.3,17.0,['Pago Pago'],Counter(),0.0
Sheila Levine Is Dead and Living in New York,,Comedy,1975.0,6.5,336.0,"['Pennsylvania', 'New York City', 'Pennsylvania', 'New York']","Counter({'Pennsylvania': 2, 'New York': 1})",0.75
Eternally Yours,683131.0,,1939.0,,,"['Connecticut', 'Reno', 'Connecticut']","Counter({'Connecticut': 2, 'Reno': 1})",1.0
Come September,,"Comedy,Romance",1961.0,6.9,4173.0,[],Counter(),0.0
A Different Story,,"Drama,Romance",1978.0,5.6,491.0,"['Los Angeles', 'Belgium']","Counter({'Los Angeles': 1, 'Belgium': 1})",1.0
To a Tee,,"Comedy,Drama,Romance",2006.0,5.0,662.0,[],Counter(),0.0
A New Leaf,,"Comedy,Romance",1971.0,7.3,7898.0,[],Counter(),0.0
Penny Wisdom,,"Comedy,Short",1937.0,6.0,332.0,[],Counter(),0.0
Sally of the Sawdust,,,1925.0,,,[],Counter(),0.0
Flight of Fury,,,2007.0,,,"['Afghanistan', 'Afghanistan', 'U.S.', 'the United States']",Counter(),0.0
The 'Burbs,49101993.0,,1989.0,,,['Hinkley Hills'],Counter(),0.0
Heroes of the Wild,,,1927.0,,,[],Counter(),0.0
The Only Thing,,,1925.0,,,[],Counter(),0.0
Bicycle Bride,,,2010.0,,,[],Counter(),0.0
I Haven't Got a Hat,,"Adventure,Animation,Comedy",1935.0,6.2,684.0,[],Counter(),0.0
The Beginning or the End,,"Biography,Drama,History",1947.0,6.6,756.0,['Japan'],Counter(),0.0
The Secrets of Jonathan Sperry,1264275.0,"Drama,Family",2008.0,6.9,1671.0,[],Counter(),0.0
The Last Dragon,25784554.0,,1985.0,,,['New York City'],Counter(),0.0
The Girl He Left Behind,1400000.0,"Comedy,Drama",1956.0,5.2,597.0,[],Counter(),0.0
Mare Nostrum,,"Drama,War",1926.0,6.8,420.0,"['Italy', 'Spain', 'Barcelona', 'Marseilles', 'Salonica']","Counter({'Italy': 1, 'Marseilles': 1})",0.4
Newsies,2819485.0,"Drama,Family,History",1992.0,6.9,22990.0,"['New York City', 'Manhattan', 'Santa Fe', 'Santa Fe', 'New York', 'Brooklyn', 'Santa Fe', 'New York City']","Counter({'Santa Fe': 3, 'Manhattan': 1, 'New York': 1, 'Brooklyn': 1})",0.75
Walk a Crooked Mile,,"Crime,Drama,Film-Noir",1948.0,6.3,1199.0,['Southern California'],Counter(),0.0
The Way West,,"Adventure,Drama,Western",1967.0,6.2,3728.0,"['U.S.', 'Missouri']",Counter({'Missouri': 1}),0.5
Coal Black and de Sebben Dwarfs,,,1943.0,,,[],Counter(),0.0
The Flying Deuces,,"Comedy,Family,War",1939.0,6.7,5879.0,['Paris'],Counter({'Paris': 1}),1.0
Big Trouble,8493890.0,"Comedy,Crime,Thriller",2002.0,6.4,21916.0,"['Miami', 'Miami', 'Miami', 'Jacksonville']","Counter({'Miami': 3, 'Jacksonville': 1})",1.0
Camille,2842000.0,"Drama,Romance",1936.0,7.3,8940.0,"['Paris', 'Paris']",Counter({'Paris': 2}),1.0
Man of the House,40070995.0,,1995.0,,,"['Seattle', 'U.S.', 'Sheridan', 'Portland', 'Oregon']","Counter({'Seattle': 1, 'Sheridan': 1, 'Portland': 1, 'Oregon': 1})",0.8
The Master of Disguise,43411001.0,"Adventure,Comedy,Family",2002.0,3.4,27759.0,"['Palermo', 'Italy', 'America', 'Costa Rica']","Counter({'Palermo': 1, 'Italy': 1})",0.5
Arlington Road,41067311.0,"Action,Crime,Drama",1999.0,7.2,93178.0,"['St. Louis', 'St. Louis']",Counter(),0.0
Something for Joey,,,1977.0,,,[],Counter(),0.0
The Fall of a Nation,,,1916.0,,,"['America', 'Germany', 'America']",Counter(),0.0
I Love to Singa,,,1936.0,,,[],Counter(),0.0
Invasion of the Bee Girls,,"Horror,Sci-Fi",1973.0,4.9,3273.0,"['Peckham', 'California']",Counter({'California': 1}),0.5
Heart Beat,954046.0,Drama,1980.0,5.7,755.0,[],Counter(),0.0
The Canyon,,,2009.0,,,[],Counter(),0.0
Cars,461983149.0,"Adventure,Animation,Comedy",2006.0,7.2,486245.0,"['California', 'California', 'Radiator Springs', 'Radiator Springs', 'California', 'Radiator Springs', 'Radiator Springs', 'Radiator Springs', 'Radiator Springs']",Counter({'California': 3}),0.3333333333333333
The Shawshank Redemption,28341469.0,Drama,1994.0,9.3,2961164.0,"['Zihuatanejo', 'Buxton', 'Buxton', 'Zihuatanejo', 'Fort Hancock', 'Texas', 'Mexico', 'Zihuatanejo']","Counter({'Buxton': 2, 'Fort Hancock': 1, 'Texas': 1, 'Mexico': 1})",0.625
Trois,,"Drama,Romance,Thriller",2000.0,3.9,772.0,"['Atlanta', 'Georgia']","Counter({'Atlanta': 1, 'Georgia': 1})",1.0
"Olive, the Other Reindeer",,,1999.0,,,[],Counter(),0.0
Three Smart Guys,,"Comedy,Family,Short",1943.0,4.2,67.0,[],Counter(),0.0
Timerider: The Adventure of Lyle Swan,,,1982.0,,,['San Marcos'],Counter({'San Marcos': 1}),1.0
Maytime,2183000.0,"Drama,Musical,Mystery",1937.0,7.2,1215.0,"['Paris', 'America', 'New York', 'Paris']","Counter({'Paris': 2, 'New York': 1})",0.75
Frogs for Snakes,20693.0,"Comedy,Crime,Thriller",1998.0,4.4,391.0,['Manhattan'],Counter({'Manhattan': 1}),1.0
G.I. Jane,97169156.0,"Action,Drama,War",1997.0,6.0,88664.0,['Texas'],Counter({'Texas': 1}),1.0
Reign Over Me,22222308.0,Drama,2007.0,7.4,100353.0,"['New York City', 'Manhattan']",Counter({'Manhattan': 1}),0.5
When Will I Be Loved?,,,1990.0,,,"['New York', 'New York']",Counter({'New York': 2}),1.0
The First Deadly Sin,,"Crime,Thriller",1980.0,5.9,2315.0,['New York'],Counter({'New York': 1}),1.0
The Avengers,1511757910.0,,2012.0,,,"['Calcutta', 'Stuttgart', 'Asgard', 'New York City', 'Manhattan']","Counter({'Stuttgart': 1, 'Manhattan': 1})",0.4
Dangerous Game,23671.0,,1993.0,,,"['New York City', 'Hollywood']",Counter({'Hollywood': 1}),0.5
Gun the Man Down,,,1956.0,,,[],Counter(),0.0
Cool and the Crazy,,,1994.0,,,['New York'],Counter({'New York': 1}),1.0
Let's Go to Prison,4630045.0,"Comedy,Crime",2006.0,5.9,26691.0,[],Counter(),0.0
The French Line,2900000.0,,1954.0,,,['Paris'],Counter({'Paris': 1}),1.0
Fiddler on the Roof,10404330.0,"Drama,Family,Musical",1971.0,8.0,48720.0,"['Anatevka', 'Russia', 'Anatevka', 'Anatevka', 'Anatevka', 'Anatevka', 'Russia', 'Kiev', 'Anatevka', 'Anatevka', 'Anatevka', 'Kiev', 'Anatevka', 'The United States', 'New York', 'United States']","Counter({'Russia': 2, 'New York': 1})",0.1875
That Thing You Do!,34585416.0,"Comedy,Drama,Music",1996.0,7.0,75099.0,"['Erie', 'Pennsylvania', 'Pittsburgh', 'Hollywood', 'Erie', 'Laughlin', 'Nevada']","Counter({'Erie': 2, 'Pennsylvania': 1, 'Pittsburgh': 1, 'Hollywood': 1, 'Laughlin': 1, 'Nevada': 1})",1.0
Dinosaur Island,,,1994.0,,,[],Counter(),0.0
Four's a Crowd,,,1938.0,,,[],Counter(),0.0
"The Girl, the Gold Watch and Dynamite",,,1981.0,,,[],Counter(),0.0
Alien Apocalypse,,,2005.0,,,[],Counter(),0.0
The Crazies,143784.0,"Action,Horror,Sci-Fi",1973.0,6.1,15213.0,"['U.S.', 'Evans City', 'Pennsylvania', 'Vietnam', 'U.S.', 'Evans City', 'Washington D.C.', 'Evans City']","Counter({'Evans City': 3, 'Pennsylvania': 1})",0.5
A Foreign Affair,,"Comedy,Drama,Romance",1948.0,7.3,8743.0,"['United States', 'Iowa', 'Berlin']","Counter({'Iowa': 1, 'Berlin': 1})",0.6666666666666666
Tom and Jerry: The Movie,3560469.0,"Adventure,Animation,Comedy",1992.0,5.4,12403.0,"['Tibet', 'America']",Counter(),0.0
Pillow of Death,,"Drama,Film-Noir,Horror",1945.0,6.0,821.0,[],Counter(),0.0
Stopover Tokyo,1350000.0,"Crime,Drama,Mystery",1957.0,5.6,338.0,['Tokyo'],Counter(),0.0
Busting,,"Comedy,Crime,Drama",1974.0,6.4,1955.0,['LA'],Counter({'LA': 1}),1.0
Today You Die,,,2005.0,,,"['Las Vegas', 'Vegas']",Counter({'Las Vegas': 1}),0.5
Rock Slyde,,,2009.0,,,[],Counter(),0.0
The Naked Kiss,,,1964.0,,,['Grantville'],Counter({'Grantville': 1}),1.0
Red Garters,,,1954.0,,,[],Counter(),0.0
American Gun,,,2005.0,,,['Kansas City'],Counter({'Kansas City': 1}),1.0
The Big Steal,,,1949.0,,,['Mexico'],Counter({'Mexico': 1}),1.0
First Yank into Tokyo,,,1945.0,,,"['U.S.', 'Japan', 'Korea', 'US', 'States']",Counter(),0.0
The Truman Show,264118201.0,"Comedy,Drama",1998.0,8.2,1236460.0,['Seahaven'],Counter(),0.0
Writers,,,2012.0,,,[],Counter(),0.0
Permanent Vacation,,,2007.0,,,"['Florida', 'Florida']",Counter({'Florida': 2}),1.0
Middle of the Night,,Drama,1959.0,7.1,1613.0,[],Counter(),0.0
The Anniversary Party,4013506.0,"Comedy,Drama,Romance",2001.0,6.3,8816.0,['Hollywood'],Counter({'Hollywood': 1}),1.0
Back From the Front,,,,,,[],Counter(),0.0
Angels Revenge,,,1979.0,,,['Las Vegas'],Counter({'Las Vegas': 1}),1.0
Aerial Gunner,,Drama,1943.0,5.5,375.0,"['Texas', 'Hickam']",Counter({'Texas': 1}),0.5
Destination Anywhere: The Film,,,1997.0,,,"['Manhattan', 'New York']","Counter({'Manhattan': 1, 'New York': 1})",1.0
The Perils of Pauline,,,1914.0,,,[],Counter(),0.0
The Comeback Kid,,,1980.0,,,[],Counter(),0.0
Mandarin Mix-Up,,,1924.0,,,['Tong'],Counter(),0.0
Drumline,57588485.0,,2002.0,,,"['New York City', 'Atlanta, Georgia']",Counter(),0.0
Something to Sing About,,,1937.0,,,"['New York', 'Hollywood', 'San Francisco', 'San Francisco', 'New York', 'New York']","Counter({'New York': 3, 'San Francisco': 2, 'Hollywood': 1})",1.0
Session Man,,"Drama,Music,Short",1991.0,6.5,272.0,[],Counter(),0.0
The Power,,"Sci-Fi,Thriller",1968.0,5.9,1817.0,[],Counter(),0.0
Merrily We Go to Hell,,,1932.0,,,"['Chicago', 'New York', 'Chicago']","Counter({'Chicago': 2, 'New York': 1})",1.0
51 Birch Street,,,2006.0,,,"['Florida', 'Long Island']","Counter({'Florida': 1, 'Long Island': 1})",1.0
Hustle,,"Crime,Drama,Mystery",1975.0,6.2,3009.0,[],Counter(),0.0
For Those Who Think Young,,,1964.0,,,[],Counter(),0.0
Anna Karenina,,,1935.0,,,[],Counter(),0.0
Miss Robin Crusoe,,,1954.0,,,[],Counter(),0.0
Love Simple,,,2009.0,,,['Brooklyn'],Counter({'Brooklyn': 1}),1.0
Something New,11483669.0,,2006.0,,,['Los Angeles'],Counter({'Los Angeles': 1}),1.0
MacGruber,9322895.0,,2010.0,,,"['Ecuador', 'the United States', 'Las Vegas']",Counter({'Las Vegas': 1}),0.3333333333333333
Zoom and Bored,,"Animation,Comedy,Family",1957.0,7.4,945.0,[],Counter(),0.0
Guyana Tragedy: The Story of Jim Jones,,,1980.0,,,['Jonestown'],Counter({'Jonestown': 1}),1.0
Jack Frost 2: Revenge of the Mutant Killer Snowman,,,2000.0,,,['Snowmonton'],Counter(),0.0
Spanglish,55041367.0,,2004.0,,,[],Counter(),0.0
The Comedians in Africa,,"Documentary,Short",1967.0,6.3,133.0,['Dahomey'],Counter(),0.0
The V Word,,,2007.0,,,['New York City'],Counter(),0.0
Extremely Loud and Incredibly Close,47847881.0,,2011.0,,,"['New York City', 'New York']",Counter({'New York': 1}),0.5
Let's Make Music,,,1941.0,,,['New York'],Counter({'New York': 1}),1.0
Confessions of a Lady Cop,,,1980.0,,,[],Counter(),0.0
The Magic Bullet,,,1940.0,,,['Egypt'],Counter({'Egypt': 1}),1.0
Heart Condition,4134992.0,"Comedy,Crime,Drama",1990.0,5.5,4109.0,[],Counter(),0.0
12:01 PM,,"Sci-Fi,Short,Thriller",1990.0,7.6,1537.0,[],Counter(),0.0
Dragonworld,,"Adventure,Family,Fantasy",1994.0,5.4,697.0,['Scotland'],Counter({'Scotland': 1}),1.0
Gentlemen Prefer Nature Girls,,,,,,[],Counter(),0.0
Coupe de Ville,715983.0,"Comedy,Drama",1990.0,6.7,2692.0,"['Detroit', 'Miami']","Counter({'Detroit': 1, 'Miami': 1})",1.0
Meanwhile,,Drama,2011.0,6.6,536.0,['Manhattan'],Counter({'Manhattan': 1}),1.0
The Monster and the Ape,,,1945.0,,,[],Counter(),0.0
But I'm a Cheerleader,2595216.0,"Comedy,Drama,Romance",1999.0,6.8,44327.0,[],Counter(),0.0
Hard Target,74189677.0,,1993.0,,,"['New Orleans', 'New Orleans']",Counter({'New Orleans': 2}),1.0
The Wild Ride,,,1960.0,,,[],Counter(),0.0
Rethink Afghanistan,,,2009.0,,,"['Afghanistan', 'Iraq', 'Afghanistan', 'Pakistan', 'US', 'America', 'US', 'Afghanistan']",Counter(),0.0
Blue Rhythm,,"Animation,Comedy,Family",1931.0,5.8,434.0,[],Counter(),0.0
Once an Eagle,,,1976.0,,,[],Counter(),0.0
Get Smart's Bruce & Lloyd Out of Control,,,2008.0,,,['Russia'],Counter({'Russia': 1}),1.0
Freeze out,,,2005.0,,,['Los Angeles'],Counter({'Los Angeles': 1}),1.0
Escape,1357000.0,,1940.0,,,"['Germany', 'the United States']",Counter(),0.0
Evil Bong,,,2006.0,,,[],Counter(),0.0
Hard Eight,222559.0,,1996.0,,,"['Las Vegas', 'Reno', 'Niagara Falls']","Counter({'Las Vegas': 1, 'Reno': 1, 'Niagara Falls': 1})",1.0
Evil Dead II,10900000.0,"Comedy,Horror",1987.0,7.7,186666.0,[],Counter(),0.0
Crossworlds,,"Action,Comedy,Sci-Fi",1996.0,5.3,3213.0,[],Counter(),0.0
American Yearbook,,"Drama,Thriller",2004.0,5.8,122.0,[],Counter(),0.0
Maurie,,"Biography,Drama,Sport",1973.0,7.9,95.0,"['Minneapolis', 'Cincinnati', 'Cincinnati']","Counter({'Cincinnati': 2, 'Minneapolis': 1})",1.0
The Young Doctors,,Drama,1961.0,6.8,616.0,[],Counter(),0.0
The Prince of Central Park,,,2000.0,,,['New York City'],Counter(),0.0
Rising Sun,107198790.0,"Action,Crime,Drama",1993.0,6.3,48811.0,"['United States', 'Japan']",Counter(),0.0
The Book of Caleb,,Comedy,2008.0,7.1,208.0,[],Counter(),0.0
Closet Land,,"Drama,Thriller",1991.0,7.0,3122.0,[],Counter(),0.0
Going Spanish,,,1934.0,,,['Los Pochos Eggos'],Counter(),0.0
Jackie's Back,,,2001.0,,,[],Counter(),0.0
Small Soldiers,54682547.0,"Action,Adventure,Comedy",1998.0,6.3,107181.0,[],Counter(),0.0
!Three Amigos!,39246734.0,,1986.0,,,"['Santo Poco', 'Hollywood', 'Hollywood', 'Mexico', 'Santo Poco', 'Santo Poco', 'Santo Poco', 'Santo Poco']","Counter({'Hollywood': 2, 'Mexico': 1})",0.375
Hula-La-La,,,1951.0,,,[],Counter(),0.0
Decoding Annie Parker,,,2012.0,,,"['Argentina', 'Cincinnati']",Counter({'Cincinnati': 1}),0.5
The Small One,,"Animation,Drama,Family",1978.0,7.5,2141.0,"['Nazareth', 'Nazareth', 'Bethlehem']","Counter({'Nazareth': 2, 'Bethlehem': 1})",1.0
Bye Bye Love,12096673.0,,1995.0,,,['Los Angeles'],Counter({'Los Angeles': 1}),1.0
Twin Falls Idaho,,Drama,1999.0,7.1,5283.0,[],Counter(),0.0
While the Children Sleep,,,2007.0,,,[],Counter(),0.0
