title,box_office,genres_IMDB,release_year,averageRating,numVotes,GPE_entities,GPE_US_frequencies,Percentage_american_culture
Refugee,,"Drama,Musical,Romance",2000.0,5.2,2156.0,"['Bihar', 'East Pakistan', 'Hindustan', 'Pakistan', 'Bangladesh', 'Pakistan', 'India', 'Bangladesh', 'India', 'Pakistan', 'Bangladesh', 'Dhaka', 'Guwahati', 'Delhi', 'Ajmer', 'Bhuj', 'Pakistan', 'Bhuj', 'Rann', 'Pakistan', 'Delhi']",Counter(),0.0
Fighter in the Wind,,,2004.0,,,"['Japan', 'Japan', 'Japan', 'Japan', 'Japan', 'Japan']",Counter(),0.0
Uniform,,,2003.0,,,"['China', 'Shaanxi']",Counter(),0.0
The Hangman,,,2010.0,,,[],Counter(),0.0
Food of Love,,"Drama,Music,Romance",2002.0,6.0,1838.0,"['Barcelona', 'New York', 'Grenada', 'New York', 'Grenada']",Counter({'New York': 2}),0.4
Gulaal,,,2009.0,,,"['Rajpur', 'Bikaner']",Counter(),0.0
Cristiada,9622846.0,,2012.0,,,['Jalisco'],Counter(),0.0
Project A,,,1983.0,,,"['Vietnam', 'Hong Kong', 'San-po', ""San-po's""]",Counter(),0.0
Einbrecher,,"Comedy,Musical",1930.0,6.5,116.0,[],Counter(),0.0
Double Dhamaal,,"Comedy,Crime,Drama",2011.0,4.0,4794.0,[],Counter(),0.0
Cria Cuervos,,,1975.0,,,[],Counter(),0.0
The Bride with White Hair,,,1993.0,,,"['China', 'Wudang', 'Wudang']",Counter(),0.0
Down the Road Again,,,2011.0,,,"['Toronto', 'Cape Breton Island', 'Cape Breton']",Counter(),0.0
Hello Ghost,19774455.0,,2010.0,,,[],Counter(),0.0
The Earrings of Madame de...,,,1953.0,,,['Constantinople'],Counter(),0.0
Ek Chalis Ki Last Local,,,2007.0,,,"['Kurla', 'Vikroli', 'Vikroli', 'Mumbai']",Counter(),0.0
Jahan Tum Le Chalo,,,1999.0,,,[],Counter(),0.0
Koodum Thedi,,"Drama,Romance",1985.0,6.9,39.0,[],Counter(),0.0
Howling V: The Rebirth,,"Horror,Mystery",1989.0,4.3,3068.0,[],Counter(),0.0
Tag 26,,,2002.0,,,[],Counter(),0.0
Rome Express,,"Adventure,Crime,Drama",1932.0,6.6,613.0,"['Paris', 'Rome', 'Paris']",Counter(),0.0
No te enganes corazon,,,1936.0,,,[],Counter(),0.0
Mister Frost,,,1990.0,,,[],Counter(),0.0
Pudhu Pudhu Arthangal,,,1989.0,,,"['Goa', 'Goa']",Counter(),0.0
Kamen Rider Decade: All Riders vs. Great Shocker,,,2009.0,,,[],Counter(),0.0
Dark Heaven,,,1965.0,,,[],Counter(),0.0
C Kkompany,,,2008.0,,,[],Counter(),0.0
Kitchen Party,,,1997.0,,,[],Counter(),0.0
Bees in Paradise,,"Comedy,Musical",1944.0,4.9,174.0,[],Counter(),0.0
Dog,,,2001.0,,,[],Counter(),0.0
Carry On Nurse,,,1959.0,,,['America'],Counter({'America': 1}),1.0
The Stoneman Murders,,,2009.0,,,"['Bombay', 'Calcutta']",Counter(),0.0
Duplicate,,,2009.0,,,[],Counter(),0.0
Papi Gudia,,,1996.0,,,[],Counter(),0.0
Thandavam,,"Action,Drama",2002.0,3.2,354.0,"['Valiyamangalam Malika', 'Midhilapuri', 'Midhilapuri', 'Kerala', 'Udayankara', 'Midhilapuri']",Counter(),0.0
404,,,2011.0,,,[],Counter(),0.0
Gangster Exchange,,,,,,['New York City'],Counter({'New York City': 1}),1.0
The Horse Thief,,,1986.0,,,['Tibet'],Counter(),0.0
Flower Island,,,2001.0,,,[],Counter(),0.0
Sanjuro,,,1962.0,,,[],Counter(),0.0
The Last Day of Summer,,,1958.0,,,[],Counter(),0.0
Dreaming Lips,,Drama,1937.0,5.7,37.0,[],Counter(),0.0
Riki-Oh: The Story of Ricky,2147778.0,,1991.0,,,['Hawaii'],Counter({'Hawaii': 1}),1.0
O Stratis parastratise,,,1969.0,,,[],Counter(),0.0
80 Minutes,,,2008.0,,,[],Counter(),0.0
The Amorous Adventures of Moll Flanders,,,,,,[],Counter(),0.0
Tepeyac,,Drama,1917.0,5.8,70.0,[],Counter(),0.0
Cameriera bella presenza offresi...,,Comedy,1951.0,6.5,102.0,[],Counter(),0.0
Slackistan,,,2010.0,,,['Pakistan'],Counter(),0.0
Suburban Mayhem,,,2006.0,,,['Golden Grove'],Counter({'Golden Grove': 1}),1.0
The Notebooks of Memory,,,,,,['Rwanda'],Counter(),0.0
Spring In My Hometown,,,1998.0,,,[],Counter(),0.0
Def-Con 4,,,1985.0,,,"['Canada', 'Jordan']",Counter({'Jordan': 1}),0.5
The Three Musketeers,,,1986.0,,,"['France', 'France', 'France', 'England', 'France']",Counter(),0.0
Animalada,,,2001.0,,,[],Counter(),0.0
Kuchisake-Onna 2 The Scissors Massacre,,,,,,[],Counter(),0.0
The Divorce of Lady X,,,1938.0,,,['London'],Counter(),0.0
The Kick,,,2011.0,,,['Bangkok'],Counter(),0.0
Rishi,,Action,2001.0,4.6,77.0,"['Hollywood', 'Hong Kong', 'Hollywood']",Counter({'Hollywood': 2}),0.6666666666666666
Shiri,,,1999.0,,,"['South Korea', 'South Korea', 'Seoul']",Counter(),0.0
The Killbillies,,,2002.0,,,[],Counter(),0.0
Midnight Eagle,,,2007.0,,,[],Counter(),0.0
Darling,,,2007.0,,,[],Counter(),0.0
Thagapansamy,,,2006.0,,,['Rajasthan'],Counter(),0.0
"Maaf, Saya Telah Menghamili Istri Anda",,,2007.0,,,[],Counter(),0.0
Back-Room Boy,,"Comedy,Mystery",1942.0,6.2,321.0,[],Counter(),0.0
Troublesome Night 19,,,2003.0,,,[],Counter(),0.0
The Maids of Wilko,,,1979.0,,,['Wilko'],Counter(),0.0
El Hotel electrico,,,1908.0,,,[],Counter(),0.0
The Captive Heart,,"Drama,War",1946.0,7.0,1207.0,"['Dachau', 'Dachau', 'England', 'Germany']",Counter(),0.0
Sparrow,,,2008.0,,,[],Counter(),0.0
By Hook or by Crook,,,1980.0,,,[],Counter(),0.0
Turnout,,Drama,2011.0,5.3,323.0,"['Hoxton', 'East London']",Counter(),0.0
Kalabha Kadhalan,,"Romance,Thriller",2006.0,5.1,113.0,[],Counter(),0.0
The Astronomer's Dream,,,1898.0,,,[],Counter(),0.0
Allos gia to ekatommyrio,,,1964.0,,,[],Counter(),0.0
Chalo Dilli,,,2011.0,,,"['Mumbai', 'Delhi', 'India', 'Delhi', 'India']",Counter(),0.0
Amaran,,,1992.0,,,"['TamilNadu', 'Goa', 'Tamil Nadu']",Counter(),0.0
Breakthrough,,,1979.0,,,"['Paris', 'Normandy', 'France', 'St. Bologne', 'St. Bologne']",Counter(),0.0
Machakaaran,,,2007.0,,,['Theni'],Counter(),0.0
Pasivadi Pranam,,,1987.0,,,[],Counter(),0.0
The Easy Life,,,,,,"['Rome', 'Lazio', 'Tuscany']",Counter(),0.0
Rampage,,,2010.0,,,"['Tenderville', 'Oregon']",Counter({'Oregon': 1}),0.5
Phool Bane Angaray,,,1991.0,,,[],Counter(),0.0
Badhaai Ho Badhaai,,,2002.0,,,[],Counter(),0.0
La Mort de la gazelle,,,2008.0,,,['Niger'],Counter(),0.0
Chennai Kadhal,,,2006.0,,,['Mumbai'],Counter(),0.0
Khandaan,,,,,,['Bombay'],Counter(),0.0
Le Brasier,,,,,,['Paris'],Counter(),0.0
Jagadam,,,2007.0,,,[],Counter(),0.0
Ignition,,,2002.0,,,[],Counter(),0.0
Manjunatha,,,2001.0,,,[],Counter(),0.0
Odd Squad,,,1981.0,,,['Sicily'],Counter(),0.0
In Search of Love,,,1929.0,,,"['Korea', 'Manchuria', 'Korea', 'Manchuria']",Counter(),0.0
Purely Belter,,"Comedy,Drama",2000.0,6.7,2021.0,['Gateshead'],Counter(),0.0
Yaar Gaddar,,,1994.0,,,[],Counter(),0.0
Lovely,,,2012.0,,,[],Counter(),0.0
Les Espions,,,1957.0,,,[],Counter(),0.0
Tere Mere Sapne,,,1996.0,,,"['England', 'Mumbai', 'India', 'India', 'India', 'England', 'India']",Counter(),0.0
Wiggle Time,,,1993.0,,,[],Counter(),0.0
La Baie des Anges,,,1963.0,,,['Nice'],Counter(),0.0
Some,,,2004.0,,,[],Counter(),0.0
Comic King,,,,,,['Hong Kong'],Counter(),0.0
La Vallee,,,1972.0,,,"['Melbourne', 'New Guinea', 'Papua New Guinea']",Counter(),0.0
Smith,,"Drama,Short",1939.0,5.7,68.0,[],Counter(),0.0
Terowongan Casablanca,,,,,,[],Counter(),0.0
The She Beast,,"Comedy,Horror,Thriller",1966.0,4.7,1517.0,[],Counter(),0.0
The Cool Mikado,,,1962.0,,,"['Japan', 'Tokyo', 'Japan']",Counter(),0.0
A Kiss From Mary Pickford,,,1927.0,,,['Hollywood'],Counter({'Hollywood': 1}),1.0
Painted Fire,6906235.0,,2002.0,,,"['Korea', 'China', 'Japan']",Counter(),0.0
Once in a Lifetime,,,2000.0,,,[],Counter(),0.0
Quicksand,,,2001.0,,,"['Monaco', 'London', 'Monaco']",Counter(),0.0
Together,14572229.0,,2003.0,,,"['China', 'Beijing', 'Beijing']",Counter(),0.0
Brothers,,,2004.0,,,"['Afghanistan', 'Denmark', 'Afghanistan']",Counter(),0.0
Garage,,,2010.0,,,"['Rathcabbin', 'County Tipperary']",Counter(),0.0
Rumble in the Bronx,,,1995.0,,,"['Hong Kong', 'New York']",Counter({'New York': 1}),0.5
Animal Farm,,"Animation,Drama",1954.0,7.2,19515.0,[],Counter(),0.0
Naruto: Shippuden the Movie 2,,,2008.0,,,"['Konoha', 'Konoha', 'Konoha', 'Konoha', 'Konoha', 'Konoha']",Counter(),0.0
Maampazhakkaalam,,,2004.0,,,[],Counter(),0.0
Memoirs of Modern Love: Curious Age,,,1967.0,,,[],Counter(),0.0
Crossing,,,2008.0,,,"['China', 'China', 'North Korea', 'South Korea', 'China', 'North Korea']",Counter(),0.0
Ooruku Nooruper,,Drama,2001.0,6.0,10.0,[],Counter(),0.0
The Avenger,,,1962.0,,,"['Italy', 'Carthage', 'Italy', 'Italy', 'Rome']",Counter({'Carthage': 1}),0.2
Where's Sally?,,,1936.0,,,[],Counter(),0.0
Le amiche,,"Drama,Romance",1955.0,7.1,3498.0,"['Turin', 'Rome']",Counter(),0.0
Jaka Sembung,,,1981.0,,,['West Java'],Counter(),0.0
Pyar Kare Dis : Feel The Power of Love,,,2007.0,,,"['New York', 'Pune', 'India', 'India', 'Mumbai', 'Pune']",Counter({'New York': 1}),0.16666666666666666
Flying Phantom Ship,,,1969.0,,,[],Counter(),0.0
The Straitjacket Lottery,,,,,,[],Counter(),0.0
Viridiana,,,1961.0,,,[],Counter(),0.0
"Un Autre homme,Une Autre chance",,,1977.0,,,"['France', 'Prussia', 'America', 'France']","Counter({'Prussia': 1, 'America': 1})",0.5
The Shameless Old Lady,,,1965.0,,,[],Counter(),0.0
Old Shatterhand,,,1964.0,,,[],Counter(),0.0
The Railway Children,,,2000.0,,,"['London', 'England']",Counter(),0.0
Solomon Kane,19385501.0,"Action,Adventure,Fantasy",2009.0,6.1,77676.0,"['England', 'Devon', 'America']",Counter({'America': 1}),0.3333333333333333
Sivagangai seemai,,,1959.0,,,"['Kayattar', 'Sivaganga', 'India', 'Britain']",Counter(),0.0
Familia Vende Tudo,,Comedy,2011.0,4.5,136.0,['Xique'],Counter(),0.0
Chittagong,,,2011.0,,,"['India', 'Empire', 'Chittagong', 'Bengal', 'chittagong', 'England', 'chittagong', 'Chittagong', 'Calcutta', 'Chittagong', 'Jalalabad', 'chittagong', 'India']","Counter({'Empire': 1, 'Bengal': 1})",0.15384615384615385
Dream,,,2012.0,,,[],Counter(),0.0
Dobrynya Nikitich and Zmey Gorynych,,,,,,[],Counter(),0.0
Dikari,,Comedy,2006.0,6.5,715.0,['Crimea'],Counter(),0.0
The Hidden Power of the Dragon Sabre,,,1984.0,,,[],Counter(),0.0
"My Father, My Son",,,,,,[],Counter(),0.0
Sangharsh,,,1999.0,,,[],Counter(),0.0
Dingaka,,,1965.0,,,[],Counter(),0.0
Dealers,,Drama,1989.0,5.4,424.0,['London'],Counter(),0.0
Spirit of the Forest,,,2008.0,,,[],Counter(),0.0
"Listen, Let's Make Love",,,1969.0,,,"['Naples', 'Milan']",Counter(),0.0
Sphodanam,,\N,1981.0,6.8,16.0,[],Counter(),0.0
Gene-X,,"Romance,Thriller",2006.0,5.5,50.0,[],Counter(),0.0
The Story of an African Farm,,,,,,"['a Karoo Kopje', 'South Africa', 'South Africa']",Counter(),0.0
Villain,,,2002.0,,,[],Counter(),0.0
Guy X,,"Comedy,War",2005.0,5.0,2100.0,"['Hawaii', 'Hawaii']",Counter({'Hawaii': 2}),1.0
Paar Magale Paar,,\N,1963.0,6.7,31.0,[],Counter(),0.0
The Calcium Kid,,"Comedy,Sport",2004.0,5.6,4823.0,"['England', 'Britain']",Counter(),0.0
Calzonzin Inspector,,,1973.0,,,['Mexico City'],Counter(),0.0
Terkel in Trouble,37376.0,,2004.0,,,[],Counter(),0.0
The Long Arm,,"Crime,Drama,Mystery",1956.0,7.0,1438.0,"['Wales', 'London']",Counter(),0.0
Adventures of William Tell,,,1898.0,,,[],Counter(),0.0
Mukhamukham,,Drama,1984.0,7.0,52.0,['Kerala'],Counter(),0.0
Anandam,,,2001.0,,,"['Hyderabad', 'Ooty', 'Hyderabad', 'Hyderabad']",Counter(),0.0
Lacombe Lucien,,"Drama,War",1974.0,7.6,7983.0,[],Counter(),0.0
Pleasureland,,,2003.0,,,[],Counter(),0.0
Eliza Fraser,,"Adventure,Comedy,Drama",1976.0,5.7,222.0,"['Sydney', 'New South Wales', 'Moreton Bay', 'Australia']",Counter(),0.0
Dragon Lord,,,1982.0,,,['China'],Counter(),0.0
Time Masters,,,1982.0,,,"['Perdide', 'Perdide', 'Perdide']",Counter({'Perdide': 3}),1.0
Ujala,,"Crime,Drama,Romance",1959.0,6.7,91.0,[],Counter(),0.0
Boy Eats Girl,,"Comedy,Fantasy,Horror",2005.0,4.9,4042.0,[],Counter(),0.0
El Dorado,,Drama,1963.0,6.9,34.0,[],Counter(),0.0
Street Fighter Alpha,,,2000.0,,,"['Shadaloo', 'Japan', 'Brazil']",Counter(),0.0
Un coeur en hiver,,,1992.0,,,['Paris'],Counter(),0.0
Chronic Bachelor,,,2003.0,,,[],Counter(),0.0
To Bina Bhala Lagena,,"Action,Drama,Musical",2008.0,6.7,13.0,[],Counter(),0.0
Carnival,,"Drama,Romance",1946.0,5.9,169.0,[],Counter(),0.0
Rogue Male,,,1976.0,,,['England'],Counter(),0.0
Melba,,"Biography,Drama,Musical",1953.0,5.6,47.0,"['Australia', 'Paris', 'Brussels', 'Australia', 'Monte Carlo', 'Australia']",Counter(),0.0
Taipei Story,,,1985.0,,,['Taipei'],Counter(),0.0
Dog in Boots,,,1981.0,,,"['Paris', 'Austria', 'Austria', 'France', 'England', 'England', 'Austria']",Counter(),0.0
Issa le Tisserand,,,1983.0,,,"['Burkina Faso', 'Burkina Faso']",Counter(),0.0
ABCD: Anybody Can Dance,,,2012.0,,,"['India', 'Mumbai', 'Mumbai', 'India', 'India', 'India']",Counter(),0.0
Spanish Movie,,,2009.0,,,[],Counter(),0.0
England Expects,,,2004.0,,,['Canary Wharf'],Counter(),0.0
Troublesome Night 12,,,2001.0,,,['Shenzhang'],Counter(),0.0
Aspiring Home Tutor: Soiled Pure Whiteness,,,2004.0,,,[],Counter(),0.0
Jurm,,,1990.0,,,['Mumbai'],Counter(),0.0
Solemn Promise,,,2010.0,,,[],Counter(),0.0
Wombling Free,,"Comedy,Family,Musical",1977.0,4.9,242.0,[],Counter(),0.0
Night and Day,208859.0,,2008.0,,,"['Paris', 'Korea']",Counter(),0.0
Essential Killing,,"Action,Thriller,War",2010.0,6.1,8207.0,"['United States', 'Poland']",Counter({'United States': 1}),0.5
Sindhu Bhairavi,,"Drama,Musical",1985.0,7.7,315.0,[],Counter(),0.0
Amar,,,1954.0,,,[],Counter(),0.0
Hobo With a Shotgun,703372.0,,2011.0,,,"['Hope Town', 'Hope', 'Scum Town', 'Scum Town', 'Hope Town', 'Hope Town', 'Hope Town', 'Hope Town']",Counter({'Hope': 1}),0.125
Naukri,,,,,,[],Counter(),0.0
Thema syneidiseos,,"Drama,Thriller",1973.0,6.1,124.0,[],Counter(),0.0
The Fifth Horseman is Fear,,,1964.0,,,"['Prague', 'Prague']",Counter(),0.0
Ten Little Indians,,,1989.0,,,[],Counter(),0.0
Lies,,,1999.0,,,"['Paris', 'Paris']",Counter(),0.0
Yeh Dillagi,,,1994.0,,,"['Bombay', 'Bombay']",Counter(),0.0
Lasileuka,,"Drama,Family,Romance",2004.0,6.3,41.0,[],Counter(),0.0
Sanam Teri Kasam,,,1982.0,,,[],Counter(),0.0
3,,,2012.0,,,"['America', 'America', 'Singapore']",Counter({'America': 2}),0.6666666666666666
Paandi Nattu Thangam,,,1989.0,,,[],Counter(),0.0
Kabhi Haan Kabhi Naa,,,1993.0,,,[],Counter(),0.0
Hum Ek Hain,,,2004.0,,,"['Lahore', 'Lahore', 'Karbala']",Counter(),0.0
Tough enough,,,2006.0,,,"['Zehlendorf', 'Berlin-Neukölln']",Counter(),0.0
To'ylar muborak,,,1978.0,,,"['Paris', 'Paris']",Counter(),0.0
Kung Fu Mahjong,,,2005.0,,,[],Counter(),0.0
"All's Well, Ends Well 2009",9934679.0,,,,,[],Counter(),0.0
Blissful Genuine Sex: Penetration!,,,1995.0,,,['Tokyo'],Counter(),0.0
The Curse of the Aztec Mummy,,,1957.0,,,[],Counter(),0.0
The Mystery of the Marie Celeste,,,1935.0,,,['New York'],Counter({'New York': 1}),1.0
The Burnt Theatre,,,2005.0,,,['Cambodia'],Counter(),0.0
The Pathfinder,,,1987.0,,,['Finnmark'],Counter(),0.0
Serious Charge,,,1959.0,,,[],Counter(),0.0
Jack Says,,,2008.0,,,"['London', 'Paris']",Counter(),0.0
Aisa Pyaar Kahan,,,1986.0,,,[],Counter(),0.0
Gautam Govinda,,,2002.0,,,[],Counter(),0.0
Son of Godzilla,,,1967.0,,,[],Counter(),0.0
The Seventh Seal,,,1957.0,,,"['Denmark', 'the Holy Land']",Counter({'the Holy Land': 1}),0.5
O Lucky Man!,,,1973.0,,,"['Britain', 'Zingara']",Counter({'Zingara': 1}),0.5
Real Life,,,,,,"['Acropolis', 'Athens']",Counter({'Athens': 1}),0.5
The Young Lieutenant,,,2005.0,,,['Paris'],Counter(),0.0
Thevar Magan,,"Action,Drama,Romance",1992.0,8.7,8304.0,"['Tamil Nadu', 'London', 'Chennai', 'Panchayat']",Counter(),0.0
Songs from the Second Floor,,,2000.0,,,[],Counter(),0.0
"Torrente 2, Mision en Marbella",,,2001.0,,,['Marbella'],Counter(),0.0
Oru Abhibhashakante Case Diary,,,1995.0,,,[],Counter(),0.0
The Sex Who Talks,,,1975.0,,,['Paris'],Counter(),0.0
The Plex,,Comedy,2008.0,4.8,179.0,[],Counter(),0.0
The Care Bears in the Land Without Feelings,,,1983.0,,,[],Counter(),0.0
Thirumal Perumai,,,1968.0,,,[],Counter(),0.0
Kind Hearts and Coronets,,"Comedy,Crime",1949.0,8.0,40244.0,"['England', 'Chalfont', 'Chalfont']",Counter({'Chalfont': 2}),0.6666666666666666
Stealing Beauty,4722310.0,"Drama,Mystery,Romance",1996.0,6.5,30992.0,[],Counter(),0.0
In the Heat of the Sun,,,1994.0,,,"['Beijing', 'Beijing']",Counter(),0.0
Aankhon Aankhon Mein,,,1972.0,,,['Himachal Pradesh'],Counter(),0.0
Katha,,"Comedy,Drama",1983.0,7.7,1370.0,['Bombay'],Counter(),0.0
The Mars Canon,,,2001.0,,,[],Counter(),0.0
Jubilee,,,2008.0,,,['England'],Counter(),0.0
Engineer,,,,,,[],Counter(),0.0
Lal Darja,,,1997.0,,,"['Darjeeling', 'Cherapunji']",Counter(),0.0
The Cassandra Crossing,,,1976.0,,,"['U.S.', 'U.S.', 'U.S.', 'Geneva', 'Stockholm', 'Janov', 'Poland', 'Nuremberg', 'U.S', 'Geneva']",Counter(),0.0
Among Giants,,,1998.0,,,"['Sheffield', 'India', 'India', 'Australia']",Counter(),0.0
Varnam,,"Comedy,Drama,Romance",1989.0,5.8,47.0,[],Counter(),0.0
Murder Ahoy!,,,1964.0,,,[],Counter(),0.0
"Femme Fatale, Jang Hee-bin",,,1968.0,,,[],Counter(),0.0
Wonderwall,,Drama,1968.0,5.6,942.0,[],Counter(),0.0
Swathi Kiranam,,"Drama,Musical",1992.0,8.2,496.0,[],Counter(),0.0
Bombay Boys,,"Comedy,Crime,Drama",1998.0,6.3,630.0,"['Mumbai', 'Mumbai']",Counter(),0.0
Ricky Rapper,,,2008.0,,,[],Counter(),0.0
December Bride,,,1991.0,,,['Northern Ireland'],Counter(),0.0
Muthu,,,1995.0,,,['Zamindar'],Counter(),0.0
Poison Pen,,Drama,1939.0,6.7,256.0,[],Counter(),0.0
Love Exposure,,,2008.0,,,[],Counter(),0.0
Zonad,,,2009.0,,,['Ballymoran'],Counter(),0.0
Pulan Visaranai,,,1990.0,,,['Bombay'],Counter(),0.0
Death Bell,9274859.0,,2008.0,,,[],Counter(),0.0
Palkon Ki Chhaon Mein,,"Drama,Romance",1977.0,7.8,87.0,"['Sitapur', 'Sitapur', 'Sitapur', 'Rampur', 'Sitapur']",Counter(),0.0
BMX Bandits,,,1983.0,,,"['Sydney', 'Sydney']",Counter(),0.0
Romeo,,,2012.0,,,[],Counter(),0.0
Under Suspicion,,,1981.0,,,[],Counter(),0.0
El retrato de la peste,,"Animation,Short",2009.0,6.8,25.0,[],Counter(),0.0
The Grand Substitution,,,,,,[],Counter(),0.0
The Message,,,2009.0,,,"['Nanking', 'Japan', 'Japan']",Counter(),0.0
Ala-Arriba!,,,1942.0,,,[],Counter(),0.0
Two Small Bodies,,"Crime,Drama,Romance",1993.0,5.7,185.0,[],Counter(),0.0
Saugandh,,,1991.0,,,[],Counter(),0.0
Manorama 2009,,,2009.0,,,"['Hyderabad', 'Manorama']",Counter(),0.0
Pati Patni Aur Tawaif,,,1990.0,,,['Bollywood'],Counter(),0.0
Decalogue VIII,,,1988.0,,,"['Warsaw', 'Poland', 'New York', 'USA']","Counter({'New York': 1, 'USA': 1})",0.5
Black,,,2005.0,,,[],Counter(),0.0
Vel,,,2007.0,,,"['Chennai', 'Dindukkal', 'Dindukkal', 'Chennai']",Counter(),0.0
Saigon Eclipse,,,2007.0,,,['Vietnam'],Counter(),0.0
Diana of the Crossways,,,1922.0,,,[],Counter(),0.0
Les Miserables,,,1934.0,,,[],Counter(),0.0
Sailaab,,,,,,"['Assam', 'Calcutta', 'Calcutta', 'Assam']",Counter(),0.0
Munna,,,2007.0,,,[],Counter(),0.0
Moranak Meada,,,2004.0,,,[],Counter(),0.0
Mr. Nobody,,,2009.0,,,['New York'],Counter({'New York': 1}),1.0
Pulijanmam,,,2006.0,,,[],Counter(),0.0
Kiki's Delivery Service,,,1989.0,,,"['Koriko', 'Koriko']",Counter(),0.0
Lupin the Third: The Legend of the Gold of Babylon,,,1985.0,,,['Babylon'],Counter(),0.0
Aaye Din Bahar Ke,,,1966.0,,,[],Counter(),0.0
St. Ives,,"Drama,Romance",1998.0,6.5,844.0,[],Counter(),0.0
Killer Constable,,,1981.0,,,[],Counter(),0.0
Frederick Douglass and the White Negro,,,,,,"['Ireland', 'America', 'Ireland', 'Ireland', 'US', 'America', 'Ireland', 'Britain', 'America']","Counter({'America': 3, 'US': 1})",0.4444444444444444
Tumi Kar,,,2008.0,,,"['Madhabpur', 'Singur', 'Madhabpur']",Counter(),0.0
Everything's Gone Green,,,2007.0,,,[],Counter(),0.0
Happy Day,,,,,,[],Counter(),0.0
De brug,,,1928.0,,,[],Counter(),0.0
Hotel Reserve,,,1944.0,,,['Toulon'],Counter(),0.0
Beowulf & Grendel,,,2005.0,,,"['Daneland', 'Geatland', 'Daneland', 'Daneland']",Counter(),0.0
El Viento,,,2005.0,,,"['Patagonia', 'Buenos Aires']",Counter({'Patagonia': 1}),0.5
For Those in Peril,,"Drama,War",1944.0,6.3,152.0,[],Counter(),0.0
The Female,,,,,,[],Counter(),0.0
Anna In Kungfuland,,,2003.0,,,"['Japan', 'Japan']",Counter(),0.0
The Cheaters,,,1930.0,,,[],Counter(),0.0
Santhosha Subramani,,,2008.0,,,[],Counter(),0.0
Jessica,,,2004.0,,,[],Counter(),0.0
Palestine Is Still the Issue,,,2003.0,,,"['the Occupied Territories', 'the West Bank', 'Gaza']",Counter(),0.0
The Spy Who Came in from the Cold,,"Drama,Thriller",1965.0,7.5,19158.0,"['West Berlin', 'London', 'Holland', 'East Berlin', 'East Germany']","Counter({'West Berlin': 1, 'East Berlin': 1})",0.4
Tora-san's Island Encounter,,,1985.0,,,['Shikinejima'],Counter(),0.0
Scoop,,,1987.0,,,"['Ishmaelia', 'Ishmaelia']",Counter(),0.0
Modern Female Ninja: Flesh Hell,,,1968.0,,,['Tokyo'],Counter(),0.0
Meet Me in Miami,,,2006.0,,,"['New Zealand', 'New Zealand']",Counter(),0.0
Ara Soyza,,,1978.0,,,[],Counter(),0.0
"Novia, Esposa y Amante",,,1980.0,,,[],Counter(),0.0
Desa Nisa,,Drama,1972.0,7.3,16.0,[],Counter(),0.0
Maanasa Sarovara,,,1982.0,,,[],Counter(),0.0
Ankhiyon Ke Jharokhon Se,,"Drama,Family,Musical",1978.0,7.6,461.0,[],Counter(),0.0
Janiksen vuosi,,,,,,['Helsinki'],Counter(),0.0
Or Iravu,,,1951.0,,,[],Counter(),0.0
Orr Eravuu,,"Horror,Mystery,Thriller",2010.0,8.1,53.0,"['Chennai', 'Munnar']",Counter(),0.0
My Super 8 Season,,,2005.0,,,[],Counter(),0.0
The Snake King's Child,,,2001.0,,,[],Counter(),0.0
Un borghese piccolo piccolo,,,1977.0,,,[],Counter(),0.0
Pudhupettai,,,2006.0,,,['Chennai'],Counter(),0.0
Hammer Boy,,,2004.0,,,['Jemius'],Counter(),0.0
The Two-Headed Spy,,"Drama,Thriller,War",1958.0,6.9,1001.0,"['Germany', 'Germany', 'Russia', 'Scotland', 'Berlin']",Counter(),0.0
El Bonaerense,,,2001.0,,,"['Corrientes', 'Buenos Aires', 'Greater Buenos Aires']",Counter(),0.0
"OSS 117: Cairo, Nest of Spies",,,2006.0,,,['Cairo'],Counter(),0.0
Aazaan,,,2011.0,,,"['Germany', 'Waziristan', 'Morocco', 'Morocco', 'Morocco', 'India', 'India']",Counter(),0.0
Nosferatu in Venice,,,1988.0,,,['Venice'],Counter(),0.0
Ajami,2200000.0,"Crime,Drama",2009.0,7.3,6601.0,"['Jaffa', 'Jaffa', 'Jaffa']",Counter(),0.0
Arangetram,,,1973.0,,,[],Counter(),0.0
The Joyless Street,,,1925.0,,,['Melchiorgasse'],Counter(),0.0
DP75: Tartina City,,,2006.0,,,[],Counter(),0.0
To Live,,,1994.0,,,['Taiwan'],Counter(),0.0
The Hoodlum Soldier,,,1965.0,,,['Manchuria'],Counter(),0.0
The Wedding,,,1972.0,,,"['Poland', 'Poland']",Counter(),0.0
There Was a Crooked Man,,Comedy,1960.0,6.6,334.0,[],Counter(),0.0
Frankenstein and the Monster from Hell,,,1974.0,,,[],Counter(),0.0
Bayside Shakedown 2,,,2003.0,,,['Wangan'],Counter(),0.0
Le Coup de grace,,,1976.0,,,"['Latvia', 'Kratovice']",Counter(),0.0
Rubber Carpet,,\N,1997.0,6.8,13.0,[],Counter(),0.0
Team Batista no Eiko,,,2008.0,,,[],Counter(),0.0
Semana Santa,,,,,,[],Counter(),0.0
County Kilburn,,,2000.0,,,"['Kilburn', 'North London']",Counter(),0.0
