title,box_office,genres_IMDB,release_year,averageRating,numVotes,Total_tokens,Tokens_US_frequencies,Percentage_american_culture_lexicon
Ulli Lommel's Black Dahlia,,,2006.0,,,73,Counter(),0.0
Daredevil,179179718.0,,2003.0,,,422,Counter(),0.0
Jim Thorpe -- All-American,1550000.0,,1951.0,,,334,"Counter({'baseball': 2, 'campus': 1, 'harvard': 1, 'touchdown': 1})",0.014970059880239521
The Untouchables,76270454.0,,1987.0,,,399,Counter({'baseball': 2}),0.005012531328320802
The Lion King,951583777.0,,1994.0,,,353,Counter(),0.0
"Rachel, Rachel",,"Drama,Romance",1968.0,7.1,4135.0,117,"Counter({'vacation': 1, 'high school': 1})",0.017094017094017096
Betty Boop's Life Guard,,,1934.0,,,47,Counter(),0.0
Soldiers of Fortune,1572040.0,"Action,Thriller",2012.0,4.3,7596.0,14,Counter(),0.0
Dirty Girl,55125.0,,2010.0,,,238,"Counter({'high school': 1, 'road trip': 1, 'vacation': 1})",0.012605042016806723
The Honeymoon Killers,,"Crime,Drama,Romance",1970.0,7.0,6015.0,338,Counter(),0.0
The Happy Ending,,Drama,1969.0,6.3,1294.0,225,Counter(),0.0
Cloudy With A Chance of Meatballs,243006126.0,,2009.0,,,532,Counter({'peanut butter': 1}),0.0018796992481203006
The Desert Song,,"Action,Musical,Romance",1929.0,6.6,132.0,129,Counter({'western': 1}),0.007751937984496124
Dragonlance: Dragons of Autumn Twilight,,,2008.0,,,401,Counter(),0.0
The Flim-Flam Man,,"Action,Comedy,Crime",1967.0,6.8,2519.0,29,Counter(),0.0
Perils of the Wilderness,,,1956.0,,,74,Counter({'deputy': 1}),0.013513513513513514
Party Girl,,"Crime,Drama,Film-Noir",1958.0,7.0,3815.0,65,Counter(),0.0
Dishonored Lady,,"Crime,Drama",1947.0,6.4,1731.0,46,Counter(),0.0
Theodora Goes Wild,,"Comedy,Mystery,Romance",1936.0,7.1,3071.0,235,Counter(),0.0
Gloria,,,1980.0,,,590,"Counter({'motel': 1, 'diner': 1})",0.003389830508474576
Hotel California,,,2008.0,,,41,Counter(),0.0
The Hunchback of Notre Dame,,"Drama,Horror,Romance",1923.0,7.2,6311.0,198,Counter(),0.0
Road Rage,,,1999.0,,,62,Counter({'freeway': 1}),0.016129032258064516
Sergeant York,4000000.0,"Biography,Drama,History",1941.0,7.7,20155.0,243,"Counter({'hillbilly': 1, 'parade': 1})",0.00823045267489712
Clue,14643997.0,,1985.0,,,279,"Counter({'senator': 1, 'pentagon': 1})",0.007168458781362007
Adam and Evil,,,2004.0,,,21,Counter(),0.0
Tea for Two,2400000.0,"Comedy,Musical,Romance",1950.0,6.5,2243.0,89,Counter({'broadway': 1}),0.011235955056179775
I Married a Monster from Outer Space,,,1958.0,,,107,Counter(),0.0
The Perfect Stranger,4500000.0,,2005.0,,,118,Counter({'baseball': 1}),0.00847457627118644
The Other Side,,,2006.0,,,435,Counter({'motel': 3}),0.006896551724137931
Children Shouldn't Play with Dead Things,,"Comedy,Horror",1972.0,5.2,5169.0,105,Counter(),0.0
Crash: The Mystery of Flight 1501,,,1990.0,,,162,Counter(),0.0
The Broken Hearts Club: A Romantic Comedy,2019121.0,,2000.0,,,102,Counter({'hollywood': 1}),0.00980392156862745
Dolly Dearest,,,1992.0,,,117,Counter(),0.0
Don't Look Down,,,1998.0,,,34,Counter({'road trip': 1}),0.029411764705882353
Direct Hit,,,1994.0,,,21,Counter(),0.0
100 Tears,,,2007.0,,,53,Counter(),0.0
The Masked Bride,,,1925.0,,,18,Counter(),0.0
Rhythm on the Reservation,,,1939.0,,,28,Counter(),0.0
Frozen Stupid,,,2006.0,,,137,Counter(),0.0
The Princess Diaries,168335153.0,,2003.0,,,437,"Counter({'cheerleader': 2, 'independence': 2})",0.009153318077803204
Homeland Security,,,2004.0,,,259,"Counter({'white house': 1, 'congress': 1, 'pentagon': 1})",0.011583011583011582
Janie Jones,,"Biography,Drama,Music",2010.0,6.6,2411.0,13,Counter(),0.0
Bloodstone,,,2010.0,,,45,Counter(),0.0
Rawhide,1950000.0,"Drama,Romance,Western",1951.0,7.1,3280.0,112,Counter(),0.0
Cyborg Cop II,,,1995.0,,,39,Counter(),0.0
It Happened Tomorrow,,"Comedy,Fantasy,Romance",1944.0,7.0,2946.0,40,Counter(),0.0
Mickey's Rescue,,"Comedy,Short",1934.0,5.8,15.0,39,Counter(),0.0
The Yards,889352.0,"Crime,Drama,Romance",2000.0,6.4,23514.0,384,Counter({'president': 1}),0.0026041666666666665
Thunder on the Hill,,"Crime,Drama,Mystery",1951.0,6.8,1321.0,138,Counter(),0.0
Demon Island,,,2002.0,,,225,"Counter({'sorority': 2, 'fraternity': 2})",0.017777777777777778
In Fast Company,,"Action,Adventure,Comedy",1946.0,6.1,345.0,40,Counter(),0.0
"Hook, Line and Sinker",780000.0,,1930.0,,,55,Counter(),0.0
Five Weeks in a Balloon,1200000.0,"Adventure,Comedy,Drama",1962.0,5.7,1423.0,633,"Counter({'flag': 2, 'president': 1, 'hunting': 1})",0.00631911532385466
Sabrina the Teenage Witch,,,1996.0,,,91,Counter(),0.0
Torrid Zone,,"Action,Adventure,Comedy",1940.0,6.7,1511.0,63,Counter(),0.0
The Brain Eaters,,,1958.0,,,24,Counter(),0.0
The Fighting Kentuckian,,"Adventure,Drama,Romance",1949.0,6.4,3679.0,32,Counter(),0.0
Boogeyman 2,,,2008.0,,,353,Counter(),0.0
Rage in Heaven,,"Drama,Thriller",1941.0,6.4,1371.0,166,Counter(),0.0
Yelling to the Sky,,,2011.0,,,70,Counter(),0.0
Down and Outing,,,,,,289,Counter({'fishing trip': 1}),0.0034602076124567475
Big Top Pee-wee,15122000.0,,1988.0,,,212,"Counter({'sheriff': 2, 'backyard': 1})",0.014150943396226415
Looking for Danger,,"Comedy,Family",1957.0,5.4,177.0,29,Counter(),0.0
Sleepaway Camp,11000000.0,Horror,1983.0,6.2,39927.0,356,Counter({'lifeguard': 1}),0.0028089887640449437
Mendez vs. Westminster: For All the Children,,,2003.0,,,77,Counter(),0.0
Che!,,"Biography,Drama,History",1969.0,4.8,1095.0,73,Counter(),0.0
The Wiz,13600000.0,,1978.0,,,400,Counter({'thanksgiving': 1}),0.0025
Nanking,,,2007.0,,,76,Counter({'western': 1}),0.013157894736842105
Ode to Billy Joe,,,1976.0,,,99,Counter(),0.0
The Fallen Sparrow,,"Film-Noir,Mystery",1943.0,6.6,2017.0,324,"Counter({'flag': 3, 'civil war': 1})",0.012345679012345678
The Early Bird Dood It!,,"Animation,Comedy,Family",1942.0,6.8,439.0,383,Counter({'jazz': 1}),0.0026109660574412533
Leroy & Stitch,,,2006.0,,,533,"Counter({'elvis': 4, 'backyard': 1, 'fireworks': 1})",0.01125703564727955
The Prince of Egypt,218613188.0,,1998.0,,,528,Counter(),0.0
Big Business,,,1929.0,,,42,Counter(),0.0
Conrack,,Drama,1974.0,7.3,2326.0,91,Counter(),0.0
Flesh and Blood,,,1922.0,,,20,Counter(),0.0
A-List,,"Comedy,Drama",2006.0,5.7,1939.0,39,Counter({'hollywood': 1}),0.02564102564102564
Session 9,378176.0,,2001.0,,,277,Counter({'peanut butter': 1}),0.0036101083032490976
Crazy Mama,2300000.0,,1975.0,,,66,Counter(),0.0
Pinto Pink,,,1967.0,,,306,"Counter({'flag': 1, 'roller skates': 1})",0.006535947712418301
Passed Away,4030793.0,Comedy,1992.0,5.8,1486.0,70,Counter(),0.0
The Triangle,,,2001.0,,,316,Counter({'high school': 1}),0.0031645569620253164
Is There a Doctor in the Mouse?,,,,,,274,"Counter({'turkey': 1, 'basketball': 1})",0.0072992700729927005
Soapdish,36489888.0,"Comedy,Romance",1991.0,6.6,18034.0,237,Counter(),0.0
Trumped,,"Short,Thriller",2009.0,8.9,16.0,35,Counter(),0.0
The Indian in the Cupboard,35656131.0,,1995.0,,,404,Counter({'cowboy': 2}),0.0049504950495049506
Sky Dragon,,,1949.0,,,22,Counter(),0.0
Blessings,,,2003.0,,,271,Counter({'cadillac': 1}),0.0036900369003690036
Behind Enemy Lines: Colombia,,,2009.0,,,64,Counter(),0.0
Cool Hand Luke,16217773.0,"Crime,Drama",1967.0,8.0,191705.0,557,"Counter({'sheriff': 2, 'independence': 1, 'fourth of july': 1, 'freedom': 1})",0.008976660682226212
Frequent Flyer,,,1996.0,,,320,Counter({'ford': 1}),0.003125
A Bill of Divorcement,531000.0,Drama,1932.0,6.5,1951.0,281,Counter(),0.0
The Five Pennies,,"Biography,Drama,Music",1959.0,7.1,2144.0,62,Counter(),0.0
Bataan,,"Drama,History,War",1943.0,6.9,2798.0,270,Counter({'yankee': 1}),0.003703703703703704
Thicker than Water,,,1935.0,,,167,Counter(),0.0
My Favorite Spy,2600000.0,"Comedy,Crime,Music",1951.0,6.5,1362.0,47,Counter(),0.0
Every 9 Seconds,,,1997.0,,,32,Counter(),0.0
Wives Under Suspicion,,"Crime,Drama,Romance",1938.0,6.0,550.0,9,Counter(),0.0
Excision,,,2012.0,,,270,"Counter({'high school': 1, 'backyard': 1})",0.007407407407407408
Hot Saturday,,,1932.0,,,41,Counter(),0.0
Reindeer Games,32168970.0,,2000.0,,,430,Counter(),0.0
The Little Dragons,,,1980.0,,,63,Counter(),0.0
My Friend Flicka,,"Action,Drama,Family",1943.0,6.5,1067.0,83,Counter(),0.0
Alien Abduction,,,2005.0,,,317,Counter(),0.0
Cinema Verite,,,2011.0,,,179,Counter(),0.0
Garden of Evil,3100000.0,,1954.0,,,90,Counter(),0.0
The Unsuspected,,"Drama,Film-Noir,Mystery",1947.0,7.2,3701.0,39,Counter(),0.0
Fled,17193231.0,"Action,Adventure,Crime",1996.0,5.4,9990.0,76,Counter({'dodge': 5}),0.06578947368421052
Red Roses and Petrol,,Drama,2003.0,6.3,127.0,207,Counter(),0.0
For Love or Money,11146270.0,"Comedy,Drama,Romance",1993.0,6.2,15753.0,132,Counter(),0.0
Trancers III,,,1992.0,,,83,Counter(),0.0
Killer Pad,,,2008.0,,,23,Counter({'hollywood': 2}),0.08695652173913043
Motorpsycho,,,1965.0,,,20,Counter(),0.0
Hideout in the Sun,,,1960.0,,,105,Counter(),0.0
The Facts of Life,,"Comedy,Drama,Romance",1960.0,6.3,1759.0,35,Counter({'vacation': 3}),0.08571428571428572
A Walk in the Sun,,"Drama,War",1945.0,6.9,4168.0,378,Counter({'democracy': 1}),0.0026455026455026454
Cross My Heart,1025762.0,"Comedy,Romance",1987.0,5.7,1408.0,25,Counter(),0.0
Treasure of the Golden Condor,1200000.0,Adventure,1953.0,6.1,560.0,12,Counter(),0.0
Winnie the Pooh and the Blustery Day,,"Animation,Comedy,Family",1968.0,7.9,5558.0,262,Counter(),0.0
Tarzan and the Slave Girl,,"Action,Adventure",1950.0,5.6,670.0,245,Counter(),0.0
First Flight,,,2006.0,,,15,Counter(),0.0
The Wizzard of Krudd,,,2007.0,,,15,Counter(),0.0
Clear and Present Danger,215887717.0,"Action,Crime,Drama",1994.0,6.9,110303.0,502,"Counter({'president': 7, 'congress': 4, 'deputy': 2, 'senator': 1})",0.027888446215139442
Skinwalkers,,,2002.0,,,145,Counter({'motel': 1}),0.006896551724137931
Children of the Corn,,"Horror,Thriller",1984.0,5.6,59044.0,292,Counter({'highway': 1}),0.003424657534246575
The Four Horsemen of the Apocalypse,4500000.0,,1921.0,,,242,Counter(),0.0
Angel on My Shoulder,,"Adventure,Comedy,Fantasy",1946.0,6.8,3239.0,125,Counter(),0.0
The Bleeding,,,2009.0,,,13,Counter(),0.0
Three Way,,"Crime,Drama,Thriller",2004.0,4.6,1609.0,159,Counter(),0.0
The Door in the Floor,6715067.0,"Comedy,Drama",2004.0,6.6,16307.0,206,Counter(),0.0
Amos & Andrew,9745803.0,"Comedy,Crime",1993.0,5.7,10058.0,481,"Counter({'vacation': 1, 'interstate': 1})",0.004158004158004158
The Unmentionables,,,1963.0,,,369,Counter({'jazz': 1}),0.0027100271002710027
Megalodon,,,2002.0,,,236,Counter(),0.0
The Outlaws IS Coming!,,,1965.0,,,90,Counter({'sheriff': 1}),0.011111111111111112
Cash McCall,,"Drama,Romance",1960.0,6.3,1641.0,149,Counter(),0.0
You Were Never Duckier,,"Adventure,Animation,Comedy",1948.0,7.4,609.0,130,Counter(),0.0
Return to Mayberry,,,1986.0,,,203,"Counter({'sheriff': 3, 'deputy': 2, 'election': 1, 'hillbilly': 1, 'flag': 1, 'main street': 1})",0.04433497536945813
Honeymoon in Bali,,"Comedy,Music,Romance",1939.0,6.3,462.0,94,Counter(),0.0
The Rose Technique,,"Crime,Drama",2002.0,4.0,223.0,27,Counter(),0.0
Dirty Dancing: Havana Nights,27685016.0,,2004.0,,,346,Counter({'high school': 1}),0.002890173410404624
Three on a Meathook,,,1972.0,,,29,Counter(),0.0
Curse of Bigfoot,,,1978.0,,,41,Counter({'high school': 1}),0.024390243902439025
Making the Grade,,"Comedy,Romance",1984.0,5.6,1675.0,51,Counter(),0.0
All Over the Guy,1051948.0,,2001.0,,,167,Counter(),0.0
"Aloha, Scooby-Doo!",,,2005.0,,,333,Counter({'surfboard': 2}),0.006006006006006006
Swing Kids,5632086.0,"Drama,Music",1993.0,6.8,17578.0,380,Counter(),0.0
I Was a Teenage Werewolf,2000000.0,"Drama,Fantasy,Horror",1957.0,5.1,2934.0,351,"Counter({'campus': 1, 'halloween': 1})",0.005698005698005698
People of the Cumberland,,,1937.0,,,57,Counter(),0.0
Doctor Strange: The Sorcerer Supreme,,,2007.0,,,579,Counter(),0.0
The Arab,,,1924.0,,,64,Counter({'turkey': 1}),0.015625
"I Love You, Man",91636986.0,"Comedy,Romance",2009.0,7.0,219385.0,527,Counter(),0.0
Hero and the Terror,5301200.0,"Action,Crime,Drama",1988.0,5.2,4588.0,26,Counter(),0.0
Gang of Roses,30497.0,"Action,Drama,Western",2003.0,2.5,1244.0,55,Counter({'sheriff': 1}),0.01818181818181818
Doc Savage: The Man of Bronze,,"Action,Adventure,Comedy",1975.0,5.4,2217.0,315,Counter(),0.0
Blitz Attack: The Andrea Hines Story,,,,,,67,Counter(),0.0
The Love God?,,Comedy,1969.0,6.3,1129.0,66,Counter({'amendment': 1}),0.015151515151515152
Linda Lovelace for President,,Comedy,1975.0,4.2,395.0,69,"Counter({'election': 1, 'flag': 1, 'president': 1})",0.043478260869565216
Your Mother Wears Combat Boots,,,1989.0,,,151,Counter(),0.0
Meltdown: Days of Destruction,,,2006.0,,,79,Counter(),0.0
Tom & Jerry and the Fast and the Furry,,,2005.0,,,270,"Counter({'hollywood': 2, 'ford': 1})",0.011111111111111112
Transylvania 6-5000,,,1963.0,,,244,Counter({'motel': 1}),0.004098360655737705
Maid to Order,9868521.0,"Comedy,Fantasy",1987.0,5.5,3697.0,72,Counter(),0.0
Get the Gringo,7378034.0,,2012.0,,,38,Counter(),0.0
Starsky & Hutch,170268750.0,"Comedy,Crime",2004.0,6.1,156346.0,372,"Counter({'ford': 1, 'cheerleader': 1})",0.005376344086021506
The Learning Tree,,Drama,1969.0,7.2,1682.0,68,Counter({'sheriff': 1}),0.014705882352941176
Gidget Grows Up,,,1969.0,,,83,Counter(),0.0
Dear Zachary: A Letter to a Son About His Father,18334.0,,2008.0,,,86,Counter(),0.0
The Englishman and the Girl,,"Comedy,Short",1910.0,4.9,48.0,52,Counter(),0.0
Is It College Yet?,,,2002.0,,,241,"Counter({'high school': 1, 'high school graduation': 1, 'senator': 1})",0.012448132780082987
Mystery Mountain,,,1934.0,,,55,Counter(),0.0
Return to House on Haunted Hill,,,2007.0,,,562,Counter(),0.0
The Final Kiss,,,2004.0,,,49,Counter(),0.0
Gattaca,12532777.0,,1997.0,,,470,Counter(),0.0
"Roll, Freddy, Roll!",,,1974.0,,,12,Counter({'roller skates': 1}),0.08333333333333333
Dump Dicks,,,1931.0,,,10,Counter(),0.0
Trust,120016.0,,2011.0,,,399,"Counter({'high school': 2, 'mall': 1, 'motel': 1})",0.010025062656641603
Seven Ways from Sundown,,,1960.0,,,35,Counter(),0.0
Summer of My German Soldier,,,1978.0,,,196,Counter(),0.0
"Behemoth, the Sea Monster",,,1959.0,,,226,Counter(),0.0
Lights of Old Broadway,,,1925.0,,,35,Counter(),0.0
Sisters,1000000.0,,1973.0,,,529,Counter(),0.0
Little Boy Lost,3000000.0,Drama,1953.0,6.8,320.0,167,Counter(),0.0
Betty Boop and the Little King,,,1936.0,,,57,Counter({'wild west': 1}),0.017543859649122806
Meet the Baron,,"Comedy,Romance",1933.0,5.6,338.0,54,Counter(),0.0
Now Hare This,,,1958.0,,,102,Counter(),0.0
Fine Feathered Friend,,,1942.0,,,367,Counter(),0.0
Tinker Bell and the Great Fairy Rescue,10872752.0,,2010.0,,,86,Counter(),0.0
George Washington,,,2000.0,,,52,Counter(),0.0
Intensity,,,1997.0,,,163,Counter({'thanksgiving': 1}),0.006134969325153374
"You, Me and Dupree",130431368.0,"Comedy,Romance",2006.0,5.6,84691.0,383,Counter(),0.0
Road House,,"Action,Drama,Film-Noir",1948.0,7.2,3257.0,363,Counter({'hunting': 3}),0.008264462809917356
Sweet Sweetback's Baadasssss Song,15200000.0,,1971.0,,,223,Counter({'hunting': 1}),0.004484304932735426
Now I'll Tell One,,"Comedy,Romance,Short",1927.0,6.2,101.0,22,Counter(),0.0
A Muppets Christmas: Letters to Santa,,,2008.0,,,97,Counter(),0.0
Beat,,Drama,2000.0,5.4,1641.0,144,Counter({'vacation': 2}),0.013888888888888888
Broadway Melody of 1940,,Musical,1940.0,7.3,2860.0,93,Counter({'broadway': 2}),0.021505376344086023
Joseph: King of Dreams,,,2000.0,,,498,Counter(),0.0
Firecracker,,"Crime,Drama,Mystery",2005.0,5.0,1036.0,113,Counter(),0.0
Six Degrees of Separation,6405918.0,,1993.0,,,130,Counter({'harvard': 1}),0.007692307692307693
Anna's Dream,,,2002.0,,,33,Counter(),0.0
The Black Scorpion,,"Horror,Sci-Fi",1957.0,5.4,3523.0,221,Counter(),0.0
Homeless Joe,,,2010.0,,,96,Counter({'hunting': 1}),0.010416666666666666
A League of Their Own,132440069.0,"Comedy,Drama,Sport",1992.0,7.3,123652.0,410,"Counter({'baseball': 5, 'home plate': 1})",0.014634146341463415
Explorers,9873044.0,"Adventure,Comedy,Family",1985.0,6.4,24179.0,66,Counter(),0.0
The Penguin Parade,,"Animation,Comedy,Family",1938.0,6.1,187.0,11,Counter(),0.0
The Two Mrs. Carrolls,,"Crime,Drama,Film-Noir",1947.0,6.8,5022.0,31,Counter({'vacation': 1}),0.03225806451612903
Abduction: The Megumi Yokota Story,,"Crime,Documentary,Mystery",2006.0,7.7,207.0,15,Counter(),0.0
White Nights,13046465.0,,1985.0,,,110,Counter(),0.0
Love Affair,1750000.0,"Comedy,Drama,Romance",1939.0,7.3,6644.0,75,Counter(),0.0
The Bad Boy,,,1917.0,,,119,Counter({'sheriff': 1}),0.008403361344537815
The Slugger's Wife,,"Comedy,Music,Romance",1985.0,4.4,1296.0,126,Counter({'baseball': 3}),0.023809523809523808
Gidget Goes Hawaiian,,"Comedy,Music,Romance",1961.0,5.7,1261.0,872,"Counter({'vacation': 2, 'surfboard': 1})",0.0034403669724770644
Road to Zanzibar,,,1941.0,,,423,Counter(),0.0
The Pledge,,,2008.0,,,46,Counter({'hunting': 1}),0.021739130434782608
Queen Kelly,,Drama,1929.0,7.1,3394.0,67,Counter(),0.0
Surf-Bored Cat,,,1967.0,,,223,Counter({'surfboard': 6}),0.026905829596412557
Haunted Island,,"Action,Adventure",1928.0,2.5,26.0,71,Counter(),0.0
Ups and Downs,,"Musical,Romance,Short",1937.0,6.0,206.0,62,Counter({'president': 1}),0.016129032258064516
The Mack,,"Crime,Drama",1973.0,6.6,3394.0,890,Counter({'cadillac': 1}),0.0011235955056179776
Spider-Man 3,890871626.0,"Action,Adventure,Sci-Fi",2007.0,6.3,653339.0,413,"Counter({'broadway': 1, 'costume': 1, 'jazz': 1})",0.007263922518159807
Ballot Box Bunny,,,1951.0,,,221,"Counter({'yosemite': 1, 'pledge': 1, 'parade': 1})",0.013574660633484163
Murder in Peyton Place,,,1977.0,,,347,Counter({'president': 1}),0.002881844380403458
Captain Calamity,,,,,,55,Counter(),0.0
Mr. Majestyk,,"Action,Crime,Drama",1974.0,6.7,10232.0,159,Counter({'freedom': 1}),0.006289308176100629
The Mechanic,,,1972.0,,,444,Counter({'mustang': 2}),0.0045045045045045045
Cannibal Women in the Avocado Jungle of Death,,"Action,Adventure,Comedy",1989.0,4.8,3571.0,219,Counter(),0.0
Winter Solstice,337617.0,,2004.0,,,87,Counter({'high school': 1}),0.011494252873563218
Warlock,,,1959.0,,,419,"Counter({'deputy': 3, 'saloon': 2, 'sheriff': 2})",0.016706443914081145
Strangers on a Train,1800000.0,"Crime,Drama,Film-Noir",1951.0,7.9,143459.0,388,Counter({'senator': 2}),0.005154639175257732
Snow White and the Huntsman,396397203.0,"Action,Adventure,Drama",2012.0,6.1,305924.0,355,Counter(),0.0
It Happened One Night,2500000.0,,1934.0,,,231,Counter({'motel': 1}),0.004329004329004329
"Oh, Men! Oh, Women!",,Comedy,1957.0,5.2,235.0,13,Counter(),0.0
The Walking Dead,,"Action,Drama,War",1995.0,4.9,900.0,74,Counter(),0.0
Something Wicked,,,2011.0,,,23,Counter({'high school': 1}),0.043478260869565216
Call a Messenger,,"Crime,Drama",1939.0,6.4,51.0,78,Counter(),0.0
Night of the Living Dead,5835247.0,,1990.0,,,281,Counter({'redneck': 1}),0.0035587188612099642
Dirty Love,36016.0,"Comedy,Romance",2005.0,3.5,7518.0,69,Counter(),0.0
The Quiet American,,"Drama,Romance,Thriller",1958.0,6.6,2150.0,49,Counter(),0.0
Hi-Riders,,"Action,Crime,Drama",1978.0,4.9,236.0,50,Counter(),0.0
Hesher,382946.0,,2010.0,,,331,Counter({'supermarket': 1}),0.0030211480362537764
Walking Tall: Lone Justice,,,2007.0,,,46,Counter(),0.0
Terror in a Texas Town,,,,,,87,Counter({'sheriff': 1}),0.011494252873563218
Tall Story,,"Comedy,Sport",1960.0,5.9,1266.0,139,"Counter({'basketball': 2, 'cheerleader': 1})",0.02158273381294964
Lydia Bailey,1750000.0,"Action,Adventure,Romance",1952.0,6.3,233.0,28,Counter(),0.0
The High Sign,,,1921.0,,,31,Counter(),0.0
The Searchers,9800000.0,"Adventure,Drama,Western",1956.0,7.8,98224.0,391,"Counter({'civil war': 1, 'revolutionary war': 1, 'yankee': 1})",0.0076726342710997444
Carousel,3750000.0,"Drama,Fantasy,Musical",1956.0,6.5,6919.0,242,"Counter({'high school': 1, 'high school graduation': 1})",0.008264462809917356
The Warrens of Virginia,,,1924.0,,,22,Counter({'civil war': 1}),0.045454545454545456
Torrent,,,1926.0,,,214,Counter({'election': 1}),0.004672897196261682
The Projectionist,,,1971.0,,,20,Counter(),0.0
The Attic Door,,,2008.0,,,49,Counter(),0.0
Gracie,3826568.0,"Biography,Drama,Sport",2007.0,6.1,4358.0,220,Counter({'high school': 1}),0.004545454545454545
The Idle Class,,"Comedy,Short",1921.0,7.2,4233.0,43,Counter(),0.0
The Big Empty,,"Comedy,Drama,Mystery",2003.0,6.0,4445.0,594,"Counter({'cowboy': 18, 'motel': 3, 'stetson': 2, 'diner': 1, 'highway': 1})",0.04208754208754209
The Unnamable,,Horror,1988.0,4.8,3265.0,221,Counter(),0.0
Maangamizi: The Ancient One,,Drama,2001.0,7.1,80.0,20,Counter({'western': 1}),0.05
Suzie Heartless,,Drama,2009.0,5.8,38.0,10,Counter(),0.0
Teenage Zombies,,"Horror,Sci-Fi",1959.0,2.9,1295.0,65,"Counter({'sheriff': 1, 'president': 1})",0.03076923076923077
Bush Family Fortunes: The Best Democracy Money Can Buy,,,2004.0,,,229,"Counter({'election': 2, 'senator': 1})",0.013100436681222707
Dirty Duck,,,1974.0,,,134,Counter(),0.0
Eat Your Makeup,,Comedy,1968.0,7.2,171.0,17,Counter(),0.0
The Paper,48424341.0,,1994.0,,,402,Counter(),0.0
New York Stories,10763469.0,,1989.0,,,275,Counter(),0.0
Over the Top,16057580.0,"Action,Drama,Sport",1987.0,5.8,61058.0,245,Counter(),0.0
Crashing Las Vegas,,"Action,Adventure,Comedy",1956.0,5.7,408.0,45,Counter(),0.0
Tom Tom Tomcat,,"Animation,Comedy,Family",1953.0,6.1,147.0,70,Counter(),0.0
Eye of the Storm,,,1970.0,,,13,Counter(),0.0
Frankenstein Meets the Wolf Man,,"Fantasy,Horror,Sci-Fi",1943.0,6.4,10297.0,142,Counter(),0.0
Corn on the Cop,,,1965.0,,,86,Counter({'halloween': 1}),0.011627906976744186
"Welcome Home, Roxy Carmichael",,,1990.0,,,234,Counter({'hollywood': 1}),0.004273504273504274
The Other Side of Heaven,,"Adventure,Biography,Drama",2001.0,6.2,4828.0,360,Counter({'president': 8}),0.022222222222222223
The Murder Man,,,1935.0,,,92,Counter(),0.0
Johnny Dangerously,17100000.0,"Comedy,Crime",1984.0,6.5,16722.0,545,Counter({'fireworks': 1}),0.001834862385321101
Fair Game,11534477.0,"Action,Romance,Thriller",1995.0,4.4,14082.0,100,Counter(),0.0
Love Lies Bleeding,,,2008.0,,,276,Counter(),0.0
A Scandal in Paris,,"Adventure,Comedy,Crime",1946.0,6.6,1243.0,267,Counter(),0.0
Our Time,,Drama,1974.0,6.2,334.0,39,Counter(),0.0
Design for Scandal,,"Comedy,Romance",1941.0,6.2,569.0,184,Counter({'vacation': 1}),0.005434782608695652
