title,box_office,genres_IMDB,release_year,averageRating,numVotes,Total_tokens,Tokens_US_frequencies,Percentage_american_culture_lexicon
Octopussy,187500000.0,"Action,Adventure,Thriller",1983.0,6.5,114897.0,326,Counter(),0.0
Deranged,,,1974.0,,,44,Counter(),0.0
Youth Without Youth,2624759.0,,2007.0,,,622,Counter(),0.0
Los Rubios,,,2003.0,,,63,Counter(),0.0
"Mystery, Alaska",8891623.0,"Comedy,Drama,Sport",1999.0,6.7,28709.0,71,Counter(),0.0
Transsiberian,5924914.0,,2008.0,,,425,Counter(),0.0
El Cid,30000000.0,,1961.0,,,290,Counter(),0.0
Love and Money,,,1982.0,,,39,Counter(),0.0
I'm With Lucy,,,2002.0,,,102,Counter({'baseball': 3}),0.029411764705882353
The Yellow Sea,15789762.0,,2010.0,,,104,Counter(),0.0
Deadly Sins,,"Drama,Horror,Mystery",1995.0,4.6,565.0,23,Counter({'sheriff': 1}),0.043478260869565216
The Road to Hong Kong,,"Comedy,Musical,Sci-Fi",1962.0,6.1,2816.0,294,Counter({'western': 1}),0.003401360544217687
Mussolini and I,,,1985.0,,,29,Counter(),0.0
Playtime,,,1967.0,,,171,Counter(),0.0
Missing Angel,,,2004.0,,,61,Counter(),0.0
The Two Faces of Dr. Jekyll,,Horror,1960.0,6.3,3502.0,50,Counter(),0.0
Alley Cats Strike,,,2000.0,,,1824,"Counter({'basketball': 6, 'diner': 4, 'baseball': 2})",0.006578947368421052
George A. Romero's Survival of the Dead,143191.0,,2010.0,,,228,Counter(),0.0
Whore,,,1991.0,,,202,Counter({'diner': 1}),0.0049504950495049506
Watchers,,"Action,Horror,Sci-Fi",1988.0,5.4,4873.0,404,"Counter({'sheriff': 4, 'hunting': 1, 'motel': 1})",0.01485148514851485
Sailor of the King,,"Action,Drama,Romance",1953.0,6.8,714.0,326,Counter(),0.0
Ordinary Decent Criminal,,"Comedy,Crime",2000.0,6.3,14500.0,79,Counter(),0.0
Jump Tomorrow,,"Comedy,Drama,Romance",2001.0,7.1,1493.0,310,Counter(),0.0
Mission: Impossible II,546388200.0,,2000.0,,,360,Counter({'vacation': 1}),0.002777777777777778
Nine Hours to Rama,,"Crime,Drama,History",1963.0,6.4,460.0,38,Counter(),0.0
Next of Kin,15942628.0,,1989.0,,,384,Counter(),0.0
Jewel,,,2001.0,,,502,Counter(),0.0
Lydia,,"Drama,Romance",1941.0,6.4,923.0,41,Counter({'college football': 1}),0.024390243902439025
The Vault of Horror,,,1973.0,,,298,Counter(),0.0
Don't Say a Word,100020092.0,"Drama,Mystery,Thriller",2001.0,6.3,57895.0,272,Counter({'thanksgiving': 1}),0.003676470588235294
"O Brother, Where Art Thou?",71868327.0,"Comedy,Crime,Drama",2000.0,7.7,336469.0,491,Counter({'sheriff': 3}),0.006109979633401222
Investigating Sex,,,2002.0,,,11,Counter(),0.0
Love in Paris,,"Drama,Romance",1997.0,3.0,4826.0,106,Counter(),0.0
Return from the Ashes,,"Crime,Drama,Thriller",1965.0,6.9,1246.0,179,Counter({'hunting': 1}),0.00558659217877095
JFK,205400000.0,,1991.0,,,754,"Counter({'president': 4, 'civil war': 1, 'senator': 1, 'election': 1})",0.009283819628647215
Kenny,,,1988.0,,,30,Counter(),0.0
Hannibal,351692268.0,,2001.0,,,369,Counter({'fourth of july': 1}),0.0027100271002710027
I Downloaded A Ghost,,,2004.0,,,34,Counter({'halloween': 1}),0.029411764705882353
Santa's Slay,,,2005.0,,,286,"Counter({'turkey': 1, 'high school': 1})",0.006993006993006993
Warriors of Virtue,,,1997.0,,,185,"Counter({'quarterback': 2, 'high school': 1})",0.016216216216216217
The Fever,,Drama,2004.0,5.6,1374.0,220,Counter(),0.0
Mean Girls,129042871.0,Comedy,2004.0,7.1,449323.0,405,Counter({'high school': 1}),0.0024691358024691358
Everybody's Fine,15986449.0,,2009.0,,,107,Counter(),0.0
Yentl,40218899.0,,1983.0,,,89,Counter({'freedom': 1}),0.011235955056179775
Rendition,27038732.0,"Drama,Thriller",2007.0,6.8,58627.0,506,Counter({'senator': 3}),0.005928853754940711
We All Scream for Ice Cream,,,2007.0,,,510,Counter(),0.0
Naked Tango,,,1990.0,,,57,Counter(),0.0
The New Adventures of Pippi Longstocking,3569939.0,"Adventure,Family,Fantasy",1988.0,5.9,4723.0,115,Counter(),0.0
"Paris, Texas",2181987.0,Drama,1984.0,8.1,125591.0,388,"Counter({'saloon': 1, 'road trip': 1, 'motel': 1, 'diner': 1})",0.010309278350515464
Sound and Fury,,Documentary,2000.0,7.8,1072.0,89,Counter(),0.0
Thr3e,,,2007.0,,,412,Counter({'hot dog': 1}),0.0024271844660194173
The Karate Dog,,,2004.0,,,18,Counter(),0.0
Pepe,,,1960.0,,,64,Counter({'hollywood': 2}),0.03125
The Diving Bell and the Butterfly,19777646.0,,2007.0,,,212,Counter({'parade': 1}),0.0047169811320754715
Candles on Bay Street,,,2006.0,,,57,Counter({'high school': 1}),0.017543859649122806
Ruslan,,,2009.0,,,157,Counter(),0.0
Pokemon 4Ever,28023563.0,,2002.0,,,343,Counter(),0.0
The Interpreter,162944923.0,"Crime,Mystery,Thriller",2005.0,6.4,111847.0,210,"Counter({'president': 1, 'flag': 1})",0.009523809523809525
Double Identity,,,2009.0,,,35,Counter(),0.0
How to Lose a Guy in 10 Days,177085826.0,"Comedy,Romance",2003.0,6.5,282715.0,423,Counter({'basketball': 1}),0.002364066193853428
Daughters of the Dust,,,1991.0,,,14,Counter(),0.0
The Shrimp on the Barbie,458996.0,,1990.0,,,24,Counter(),0.0
Food of the Gods II,,,1989.0,,,245,Counter({'campus': 2}),0.00816326530612245
Sherlock Holmes,524028679.0,"Action,Adventure,Mystery",2009.0,7.6,681239.0,364,Counter(),0.0
Dr. Goldfoot and the Girl Bombs,,,1966.0,,,51,Counter(),0.0
Visions of Light,,"Documentary,History",1992.0,7.7,3363.0,57,Counter({'pioneers': 1}),0.017543859649122806
Coney Island Baby,,,2003.0,,,31,Counter(),0.0
Zorba the Greek,,,1964.0,,,621,Counter(),0.0
The City of Your Final Destination,,,2010.0,,,22,Counter(),0.0
Sinbad: Beyond the Veil of Mists,29245.0,,2000.0,,,21,Counter(),0.0
Venus Flytrap,,,1970.0,,,45,Counter({'vacation': 1}),0.022222222222222223
The X Files 2,68369434.0,,2008.0,,,502,Counter(),0.0
Modigliani,195378.0,"Biography,Drama",2004.0,7.2,12672.0,166,Counter(),0.0
Oliver Twist,,,1982.0,,,588,Counter(),0.0
Clash of the Titans,493214993.0,,2010.0,,,410,Counter(),0.0
Are We There Yet,97918663.0,,2005.0,,,97,Counter({'road trip': 1}),0.010309278350515464
The Big Lebowski,46189568.0,"Comedy,Crime",1998.0,8.1,875212.0,483,Counter(),0.0
The Curse of King Tut's Tomb,,,1980.0,,,35,Counter(),0.0
Gekijoban Pocket Monsters Diamond & Pearl 2008,,,2008.0,,,363,Counter(),0.0
Mirrors,77488607.0,,2008.0,,,455,Counter(),0.0
Haven,,,2004.0,,,392,Counter(),0.0
Basic,42792561.0,,2003.0,,,890,"Counter({'pickup': 2, 'roadside': 1, 'jeep': 1})",0.0044943820224719105
The Heart Is Deceitful Above All Things,,Drama,2004.0,6.2,7266.0,206,Counter({'hamburger': 1}),0.0048543689320388345
Kama Sutra: A Tale of Love,,,1996.0,,,328,Counter(),0.0
Duffy,,"Comedy,Crime",1968.0,5.7,611.0,26,Counter(),0.0
Cracker Jack,,,1994.0,,,13,Counter(),0.0
Sky Captain and the World of Tomorrow,57958696.0,"Action,Adventure,Mystery",2004.0,6.1,88128.0,427,Counter(),0.0
Teenage Mutant Ninja Turtles III,42273609.0,"Action,Adventure,Comedy",1993.0,4.8,37042.0,369,Counter({'vacation': 1}),0.0027100271002710027
Walk Like a Man,,Comedy,1987.0,4.7,1620.0,205,"Counter({'mall': 1, 'firetruck': 1})",0.00975609756097561
A Crime,,"Crime,Thriller",2006.0,5.6,2154.0,58,Counter(),0.0
Borderland,,"Crime,Horror,Thriller",2007.0,5.6,10826.0,253,Counter(),0.0
Going Berserk,,Comedy,1983.0,5.1,2067.0,69,Counter({'senator': 3}),0.043478260869565216
The Wedding Banquet,6933459.0,,1993.0,,,243,Counter({'western': 1}),0.00411522633744856
Lost Highway,3675201.0,"Drama,Mystery,Thriller",1997.0,7.6,156214.0,498,"Counter({'highway': 3, 'cadillac': 1, 'motel': 1})",0.010040160642570281
Chained Heat,6149983.0,"Action,Crime,Drama",1983.0,5.0,2684.0,68,Counter(),0.0
Blastfighter,,,1984.0,,,84,Counter(),0.0
Business as Usual,,,1989.0,,,41,Counter(),0.0
Wraiths of Roanoke,,,2007.0,,,316,Counter({'settlers': 5}),0.015822784810126583
American Faust: From Condi to Neo-Condi,,"Biography,Documentary",2009.0,8.5,26.0,164,Counter(),0.0
Conceiving Ada,,"Drama,Fantasy,Sci-Fi",1997.0,5.0,540.0,47,Counter(),0.0
The Seventh Coin,,Adventure,1993.0,4.6,256.0,49,Counter(),0.0
First Snow,,,2006.0,,,102,Counter(),0.0
Babe: Pig in the City,69131860.0,,1998.0,,,1064,Counter({'costume': 3}),0.002819548872180451
Act of Piracy,,,1990.0,,,58,Counter(),0.0
Macho Callahan,,"Drama,Western",1970.0,5.5,494.0,68,Counter(),0.0
The Lord of the Rings: The Fellowship of the Ring,871530324.0,"Action,Adventure,Drama",2001.0,8.9,2056933.0,405,Counter(),0.0
Saint Joan,400000.0,"Biography,Drama,History",1957.0,6.4,1317.0,272,Counter({'freedom': 1}),0.003676470588235294
Exit Through the Gift Shop,5308618.0,"Comedy,Crime,Documentary",2010.0,7.9,69418.0,463,Counter(),0.0
Rose Hill,,,1997.0,,,44,Counter(),0.0
Freddy vs. Jason,114900000.0,,2003.0,,,507,Counter(),0.0
Faust: Love of the Damned,,,2001.0,,,33,Counter(),0.0
Falling from the Sky: Flight 174,,,1995.0,,,247,"Counter({'dodge': 1, 'touchdown': 1})",0.008097165991902834
Journey from Zanskar,,Documentary,2010.0,9.1,42.0,145,Counter({'western': 1}),0.006896551724137931
Defendor,,"Comedy,Crime,Drama",2009.0,6.7,37714.0,487,Counter({'mall': 2}),0.004106776180698152
Apartment Zero,,,1989.0,,,464,Counter({'leather jacket': 1}),0.0021551724137931034
Dark Purpose,,,1964.0,,,89,Counter(),0.0
Red Riding Hood,89162162.0,"Fantasy,Horror,Mystery",2011.0,5.4,116801.0,492,Counter(),0.0
Police Story 4: First Strike,,,1996.0,,,307,Counter(),0.0
The Cube,,,1969.0,,,110,Counter(),0.0
The Punisher,54700105.0,,2004.0,,,412,Counter({'jeep': 1}),0.0024271844660194173
500 Years Later,,,2005.0,,,42,Counter({'freedom': 1}),0.023809523809523808
White Wolves 3: Cry of The White Wolf,,,1998.0,,,16,Counter(),0.0
All Quiet on the Western Front,,,1979.0,,,383,Counter({'high school': 1}),0.0026109660574412533
Virginia's Run,,,2002.0,,,334,"Counter({'ford': 4, 'flag': 1})",0.014970059880239521
Enigma,15705007.0,"Drama,Mystery,Romance",2001.0,6.4,22114.0,187,Counter(),0.0
The Big Brawl,,,1980.0,,,89,Counter(),0.0
The Man Who Knew Too Little,13717039.0,"Comedy,Crime,Drama",1997.0,6.6,34953.0,430,Counter(),0.0
Pushing Tin,8408835.0,"Comedy,Drama,Romance",1999.0,6.0,30760.0,309,"Counter({'western': 1, 'supermarket': 1})",0.006472491909385114
Before Sunrise,5535405.0,,1995.0,,,212,Counter({'milkshake': 1}),0.0047169811320754715
Detention,,,2003.0,,,177,Counter({'high school': 1}),0.005649717514124294
Road to Ruin,,,1991.0,,,17,Counter(),0.0
The Resident,,,2010.0,,,452,Counter(),0.0
Highlander,12885193.0,"Action,Adventure,Fantasy",1986.0,7.0,150436.0,349,Counter({'motel': 1}),0.0028653295128939827
Aladdin,,,1994.0,,,479,Counter({'freedom': 1}),0.0020876826722338203
King Solomon's Mines,,,2004.0,,,158,Counter(),0.0
A Walk on the Moon,4750660.0,"Drama,Romance",1999.0,6.6,9372.0,185,"Counter({'summer camp': 1, 'freedom': 1})",0.010810810810810811
The Rising of the Moon,,"Comedy,Drama",1957.0,6.6,1159.0,227,Counter({'patriotic': 1}),0.004405286343612335
Why We Fight,,"Documentary,History,War",2005.0,8.0,10298.0,109,Counter(),0.0
Prom Night,,,2008.0,,,354,"Counter({'prom': 2, 'high school': 1})",0.00847457627118644
The Outback,,"Adventure,Animation,Family",2012.0,4.7,1115.0,334,Counter(),0.0
Land of the Dead,46770602.0,"Horror,Sci-Fi,Thriller",2005.0,6.2,102060.0,340,"Counter({'motown': 3, 'fireworks': 2})",0.014705882352941176
Blackthorn,,,2011.0,,,317,Counter(),0.0
Vance and Pepe's Porn Start,,,2011.0,,,48,Counter(),0.0
The Ritz,,"Comedy,Crime",1976.0,6.8,2812.0,58,Counter({'broadway': 1}),0.017241379310344827
The Weight of Water,102622.0,,2001.0,,,62,Counter(),0.0
Johnny Mnemonic,19075720.0,"Action,Drama,Sci-Fi",1995.0,5.6,77513.0,324,Counter(),0.0
The Howling,17985893.0,Horror,1981.0,6.5,41295.0,228,Counter(),0.0
Agnes of God,25627836.0,"Drama,Mystery",1985.0,6.6,8259.0,172,Counter(),0.0
RV,87528173.0,"Adventure,Comedy,Family",2006.0,5.6,64462.0,356,"Counter({'vacation': 3, 'soda': 3, 'hip hop': 1, 'route 66': 1})",0.02247191011235955
Green Zone,94882549.0,"Action,Drama,Thriller",2010.0,6.8,144049.0,389,Counter(),0.0
Kelly's Heroes,5200000.0,,1970.0,,,223,Counter(),0.0
Juno,231411584.0,,2007.0,,,249,"Counter({'mall': 1, 'prom': 1})",0.008032128514056224
Saw VI,68200000.0,"Horror,Mystery,Thriller",2009.0,6.0,128551.0,416,Counter(),0.0
Thick as Thieves,,,2009.0,,,228,Counter(),0.0
G.I. Joe: The Rise of Cobra,302469017.0,"Action,Adventure,Sci-Fi",2009.0,5.7,216536.0,299,"Counter({'white house': 1, 'president': 1})",0.006688963210702341
Howling IV: The Original Nightmare,,,1988.0,,,247,Counter(),0.0
The General's Daughter,149705852.0,"Crime,Drama,Mystery",1999.0,6.4,64802.0,550,"Counter({'freedom': 1, 'president': 1})",0.0036363636363636364
Post Impact,,,2004.0,,,338,Counter({'president': 1}),0.0029585798816568047
The Fearless Vampire Killers,,,1967.0,,,293,Counter(),0.0
Sleep Dealer,,"Drama,Romance,Sci-Fi",2008.0,6.0,6725.0,426,Counter(),0.0
Contraband,96262212.0,"Action,Adventure,Crime",2012.0,6.4,127119.0,430,Counter(),0.0
Stranger Than Paradise,2436000.0,,1984.0,,,236,Counter(),0.0
Mrs. Miniver,8878000.0,"Drama,Romance,War",1942.0,7.6,19839.0,257,Counter(),0.0
The Arrival,,"Mystery,Sci-Fi,Thriller",1996.0,6.2,38992.0,367,Counter({'sheriff': 1}),0.0027247956403269754
Shadow of the Vampire,11155214.0,,2000.0,,,466,Counter(),0.0
Son of the Dragon,,,2006.0,,,88,Counter(),0.0
A Kid in King Arthur's Court,13406717.0,,1995.0,,,141,Counter({'baseball': 1}),0.0070921985815602835
Away From Her,9194283.0,,2007.0,,,174,Counter(),0.0
Hairspray,202548575.0,,2007.0,,,451,Counter({'high school': 1}),0.0022172949002217295
Nightmare Weekend,,,1986.0,,,42,Counter(),0.0
There's Only One Sun,,,2007.0,,,16,Counter(),0.0
Judgment,,"Drama,Sci-Fi,Thriller",2001.0,4.9,745.0,606,Counter(),0.0
"Edward, My Son",,"Drama,Romance",1949.0,6.5,1518.0,240,Counter(),0.0
Ghost World,8761393.0,"Comedy,Drama",2001.0,7.3,128278.0,304,"Counter({'diner': 1, 'blues': 1})",0.006578947368421052
Imagine That,22985194.0,"Comedy,Drama,Family",2009.0,5.6,16031.0,297,"Counter({'costume': 2, 'western': 1})",0.010101010101010102
Petulia,,"Drama,Romance",1968.0,6.8,3516.0,50,Counter(),0.0
Persuasion,5269757.0,,1995.0,,,382,Counter(),0.0
London,20361.0,,2006.0,,,141,Counter(),0.0
The Brave One,69787663.0,"Action,Crime,Drama",2007.0,6.7,64170.0,57,Counter(),0.0
Basic Instinct,352927224.0,"Drama,Mystery,Thriller",1992.0,7.1,224485.0,588,Counter(),0.0
A nous la liberte,,,1931.0,,,654,Counter({'roadside': 1}),0.0015290519877675841
The Calling,,,2002.0,,,156,Counter({'backyard': 1}),0.00641025641025641
Willy Wonka & the Chocolate Factory,4000000.0,,1971.0,,,461,Counter(),0.0
The Dirty Dozen: The Fatal Mission,,,1988.0,,,13,Counter(),0.0
Monte Carlo,43075968.0,"Adventure,Comedy,Family",2011.0,5.8,49711.0,252,Counter(),0.0
The Curse of the Jade Scorpion,18914307.0,,2001.0,,,224,Counter(),0.0
Ned Kelly,,,2003.0,,,297,Counter(),0.0
Angel Heart,17185632.0,"Horror,Mystery,Thriller",1987.0,7.2,97934.0,434,Counter({'blues': 1}),0.002304147465437788
Quantum of Solace,591700000.0,,2008.0,,,420,Counter(),0.0
"The Lion, the Witch and the Wardrobe",,,1979.0,,,43,Counter(),0.0
The Lovely Bones,93621340.0,,2009.0,,,394,Counter({'diner': 1}),0.0025380710659898475
Arena,,,1989.0,,,126,Counter({'diner': 1}),0.007936507936507936
The Colony,,,1996.0,,,73,Counter({'suburbia': 1}),0.0136986301369863
Black Magic,,"Drama,Mystery,Romance",1949.0,6.4,1519.0,67,Counter(),0.0
Return to Sender,,,2004.0,,,14,Counter(),0.0
The Night of the Generals,,,1967.0,,,189,Counter(),0.0
Labyrinth,12729917.0,,1986.0,,,312,Counter(),0.0
The Last Chase,,,1981.0,,,380,"Counter({'democracy': 1, 'freedom': 1})",0.005263157894736842
The Manitou,,"Horror,Sci-Fi",1978.0,5.3,3434.0,79,Counter(),0.0
9/11,,,2002.0,,,143,Counter({'firefighter': 2}),0.013986013986013986
Hostile Advances: The Kerry Ellison Story,,,,,,58,Counter(),0.0
Mirror Wars,,,2005.0,,,35,Counter(),0.0
I Went Down,,"Action,Comedy,Crime",1997.0,6.8,2313.0,107,Counter(),0.0
King Ralph,52487045.0,"Comedy,Romance",1991.0,5.4,17197.0,587,"Counter({'baseball': 1, 'home plate': 1})",0.0034071550255536627
Iris,16153953.0,,2001.0,,,49,Counter(),0.0
The Christmas Blessing,,,2005.0,,,87,Counter({'vacation': 1}),0.011494252873563218
The Ron Clark Story,,,2006.0,,,115,Counter(),0.0
DNA,,,1997.0,,,12,Counter(),0.0
Nurse Betty,29360400.0,"Comedy,Crime,Drama",2000.0,6.3,36439.0,374,"Counter({'sheriff': 2, 'vacation': 2, 'diner': 1, 'buick': 1})",0.016042780748663103
Lost in Space,136159423.0,"Action,Adventure,Sci-Fi",1998.0,5.2,75520.0,321,Counter(),0.0
Octane,15840000.0,"Horror,Mystery,Thriller",2003.0,4.3,3311.0,305,"Counter({'diner': 3, 'highway': 1})",0.013114754098360656
Helen of Troy,3200000.0,,1956.0,,,155,Counter(),0.0
Tales from the Crypt,,"Drama,Horror,Mystery",1972.0,6.8,13462.0,386,Counter(),0.0
Iron Eagle IV,,,1995.0,,,478,Counter(),0.0
Judith,,"Drama,War",1966.0,5.6,468.0,128,Counter(),0.0
The Magic Voyage,,,1994.0,,,415,Counter(),0.0
My Brother's Wedding,,,1983.0,,,679,"Counter({'blues': 1, 'prom': 1})",0.0029455081001472753
Playmaker,,"Drama,Mystery,Thriller",1994.0,5.1,477.0,98,Counter(),0.0
The Chronicles of Narnia: Prince Caspian,,,2008.0,,,430,Counter(),0.0
Blizzard,,,2003.0,,,127,Counter(),0.0
The Italian Job,176070171.0,"Action,Crime,Thriller",2003.0,7.0,394073.0,269,Counter(),0.0
Napoleon,,,1994.0,,,562,Counter(),0.0
The Last Dragon,,,2004.0,,,1219,Counter({'hunting': 1}),0.0008203445447087777
The League of Extraordinary Gentlemen,179265204.0,"Action,Adventure,Fantasy",2003.0,5.8,186167.0,467,Counter(),0.0
American Ninja 3: Blood Hunt,902152.0,"Action,Drama",1989.0,3.7,6007.0,37,Counter(),0.0
Flu Bird Horror,,,2008.0,,,167,Counter(),0.0
A*P*E,,,1976.0,,,35,Counter(),0.0
Tomcat: Dangerous Desires,,,1993.0,,,38,Counter(),0.0
Dust Devil: The Final Cut,,,1992.0,,,449,Counter({'motel': 1}),0.0022271714922048997
Half Moon Street,,,1986.0,,,68,Counter(),0.0
Big Bird in Japan,,,1989.0,,,294,Counter(),0.0
That Night,20473.0,"Drama,Romance",1992.0,6.6,3256.0,196,Counter(),0.0
Owning Mahowny,,,2003.0,,,113,Counter(),0.0
The Girl,104883.0,,2001.0,,,137,Counter(),0.0
Sea Devils,,"Action,Adventure,Drama",1953.0,5.6,816.0,50,Counter(),0.0
Harry Potter and the Deathly Hallows: Part I,956399711.0,,2010.0,,,440,Counter(),0.0
Savage Grace,,,2007.0,,,24,Counter(),0.0
The Road to Wellville,6562513.0,"Comedy,Drama",1994.0,5.9,13455.0,227,Counter({'cola': 1}),0.004405286343612335
Never Talk to Strangers,6858261.0,"Crime,Drama,Mystery",1995.0,5.2,7471.0,66,Counter({'mall': 1}),0.015151515151515152
Belly,9639390.0,,1998.0,,,446,Counter(),0.0
Anthropophagous,,,1980.0,,,113,Counter(),0.0
The Magic Roundabout,26691243.0,,2005.0,,,282,Counter({'pledge': 1}),0.0035460992907801418
In the Name of the King: A Dungeon Siege Tale,13097915.0,,2008.0,,,63,Counter(),0.0
Diamonds,,,1975.0,,,38,Counter(),0.0
Fight for Us,,,1989.0,,,30,Counter(),0.0
Valley of Saints,,Drama,2012.0,7.0,204.0,62,Counter(),0.0
Nicholas and Alexandra,,,1971.0,,,567,"Counter({'hunting': 1, 'civil war': 1})",0.003527336860670194
Sin Nombre,5101756.0,,2009.0,,,308,Counter({'mall': 1}),0.003246753246753247
Babes in Toyland,,,1986.0,,,181,Counter(),0.0
Death of a Salesman,,,1985.0,,,292,Counter({'high school': 1}),0.003424657534246575
Knockaround Guys,14069721.0,,2002.0,,,309,"Counter({'sheriff': 6, 'deputy': 3})",0.02912621359223301
The Quick and the Dead,18636537.0,,1995.0,,,225,Counter(),0.0
The English Patient,231976425.0,,1996.0,,,495,Counter(),0.0
The Marsh,,"Horror,Mystery",2006.0,4.8,3408.0,71,Counter({'vacation': 1}),0.014084507042253521
The Legend of the White Horse,,,,,,37,Counter(),0.0
The Stupids,2415593.0,"Adventure,Comedy",1996.0,4.3,7259.0,393,Counter(),0.0
Harry Potter and the Order of the Phoenix,939885929.0,,2007.0,,,578,Counter({'fireworks': 1}),0.0017301038062283738
Imagining Argentina,,,2003.0,,,81,Counter(),0.0
School of Rock,131282949.0,,2003.0,,,441,Counter({'hip hop': 1}),0.0022675736961451248
Chromophobia,,,2005.0,,,61,Counter(),0.0
"Death, Deceit and Destiny Aboard the Orient Express",,,2000.0,,,187,Counter(),0.0
Bridget Jones: The Edge of Reason,262520724.0,,2004.0,,,268,"Counter({'turkey': 1, 'vacation': 1})",0.007462686567164179
The Kite Runner,73276047.0,,2007.0,,,920,Counter({'civil war': 1}),0.0010869565217391304
The Departed,289847354.0,"Crime,Drama,Thriller",2006.0,8.5,1452027.0,343,Counter(),0.0
The World's Fastest Indian,18297790.0,"Biography,Drama,Sport",2005.0,7.8,60320.0,167,Counter({'motel': 1}),0.005988023952095809
Crocodile Dundee,328203506.0,,1986.0,,,140,Counter(),0.0
Me and Orson Welles,2325045.0,,2009.0,,,133,Counter({'broadway': 1}),0.007518796992481203
Head Over Heels,13127022.0,,2001.0,,,172,Counter(),0.0
The Wreck of the Mary Deare,,"Adventure,Crime,Drama",1959.0,6.7,3030.0,19,Counter(),0.0
Bunny Chow,,,2006.0,,,35,Counter({'road trip': 1}),0.02857142857142857
RocknRolla,25739015.0,,2008.0,,,408,Counter({'freedom': 2}),0.004901960784313725
Standing Room Only,,,2004.0,,,122,Counter(),0.0
Country Dance,,Drama,1970.0,5.5,394.0,21,Counter(),0.0
The Mummy - Tomb of the Dragon Emperor,401128639.0,,2008.0,,,553,Counter(),0.0
Esther and the King,,"Biography,Drama,History",1960.0,5.5,952.0,43,Counter(),0.0
The Third Miracle,,,1999.0,,,91,Counter(),0.0
Supernova,14828081.0,"Horror,Sci-Fi,Thriller",2000.0,4.8,19778.0,281,Counter(),0.0
Danger: Diabolik,,,1968.0,,,400,Counter({'costume': 2}),0.005
Thomas and the Magic Railroad,19748009.0,,2000.0,,,348,Counter({'dodge': 1}),0.0028735632183908046
The Fox,19146711.0,Drama,1967.0,6.5,1300.0,123,Counter(),0.0
Team America: World Police,50907422.0,,2004.0,,,445,"Counter({'mount rushmore': 2, 'broadway': 1, 'hollywood': 1})",0.008988764044943821
Thunderpants,,"Comedy,Family,Sci-Fi",2002.0,3.8,6236.0,93,Counter(),0.0
