title,box_office,genres_IMDB,release_year,averageRating,numVotes,Total_tokens,Tokens_US_frequencies,Percentage_american_culture_lexicon
Degrassi Goes Hollywood,,,,,,53,"Counter({'hollywood': 1, 'high school': 1})",0.03773584905660377
The Bodyguard,,"Action,Comedy",2004.0,5.7,1684.0,56,Counter(),0.0
The Photograph,,Drama,2007.0,6.7,306.0,27,Counter(),0.0
The Root of All Evil,,Drama,1947.0,6.7,213.0,214,Counter(),0.0
Elsa Fraulein SS,,,1977.0,,,43,Counter(),0.0
Chronicle of a Death Foretold,,,1987.0,,,372,Counter(),0.0
Technotise Edit & I,,,2009.0,,,96,Counter(),0.0
Troublesome Night 15,,,2002.0,,,111,Counter(),0.0
The Decline,,,1961.0,,,25,Counter(),0.0
Alyam Alyam O les jours aka Oh the days,,,1978.0,,,48,Counter(),0.0
Butterflies,,"Comedy,Drama",1993.0,6.4,252.0,91,Counter(),0.0
Once Upon a Time in China III,,,1993.0,,,272,Counter({'western': 1}),0.003676470588235294
Dark Soldier D,,,2004.0,,,306,Counter(),0.0
Swept Away,,,1974.0,,,215,Counter(),0.0
Piranthaen Valarnthaen,,,1986.0,,,46,Counter(),0.0
Anokha Milan,,,1972.0,,,168,Counter(),0.0
Killing Words,,,2003.0,,,152,Counter({'freedom': 2}),0.013157894736842105
Caramel,14248749.0,,2007.0,,,76,Counter(),0.0
Werewolf Woman,,,1976.0,,,22,Counter(),0.0
Aayiram Jenmangal,,,1978.0,,,265,Counter({'vacation': 1}),0.0037735849056603774
Fascination: Portrait of a Lady,,,1977.0,,,36,Counter(),0.0
Arul,,,2004.0,,,90,Counter(),0.0
Christmas Town,,,2008.0,,,112,Counter(),0.0
The King and the Clown,,,,,,321,"Counter({'hunting': 3, 'freedom': 1})",0.012461059190031152
Japon,,,2002.0,,,40,Counter(),0.0
"Afrodita, el Jardin de Los Perfumes",,,1998.0,,,48,Counter(),0.0
Doraemon: The New Record of Nobita: Spaceblazer,,,2009.0,,,96,Counter({'baseball': 1}),0.010416666666666666
Chemmeen,,"Drama,Romance",1965.0,7.8,553.0,186,Counter(),0.0
About Love,,Romance,2005.0,7.1,1230.0,107,Counter(),0.0
Yeh Teraa Ghar Yeh Meraa Ghar,,"Comedy,Drama",2001.0,5.9,990.0,51,Counter(),0.0
Thiruttu Payale,,,2006.0,,,92,Counter(),0.0
Remp-It,,"Action,Crime,Thriller",2006.0,5.3,106.0,236,Counter(),0.0
Le Dernier cri,,,2006.0,,,11,Counter(),0.0
The King of the Mountain,,,2007.0,,,357,Counter({'roadside': 1}),0.0028011204481792717
Mortelle randonnee,,,1983.0,,,46,Counter(),0.0
Buenos Aires Vice Versa,,"Comedy,Drama",1996.0,6.9,506.0,78,Counter({'motel': 1}),0.01282051282051282
A Captain's Honor,,,,,,43,Counter(),0.0
Thoranai,2000000.0,,2009.0,,,62,Counter(),0.0
Moby Dick Rehearsed,,,,,,52,Counter(),0.0
Battle In Heaven,,,2005.0,,,263,Counter(),0.0
The Emperor's Shadow,,,1996.0,,,72,Counter(),0.0
Doctor in Distress,,,1970.0,,,78,Counter(),0.0
Officer 666,,,1916.0,,,44,Counter(),0.0
Karma,,,1986.0,,,69,Counter({'freedom': 1}),0.014492753623188406
Keroro Gunso the Super Movie 3: Keroro vs. Keroro Great Sky Duel,,,2008.0,,,1546,Counter({'backyard': 1}),0.000646830530401035
Bush Christmas,,,1947.0,,,46,Counter(),0.0
The First Born,,,1928.0,,,169,Counter({'election': 3}),0.01775147928994083
THINGS,,,1989.0,,,25,Counter(),0.0
Rain Fall,,,2009.0,,,60,Counter(),0.0
Tamango,,,1957.0,,,83,Counter(),0.0
The Sound And The Silence,,,1992.0,,,37,Counter(),0.0
Chitty Chitty Bang Bang,7800000.0,"Adventure,Family,Fantasy",1968.0,6.9,51650.0,373,Counter(),0.0
The Bride with White Hair 2,,,1993.0,,,206,Counter(),0.0
Rondo,,"Drama,Music,Romance",1966.0,8.0,680.0,28,Counter(),0.0
The Day They Robbed the Bank of England,,"Crime,Drama,Thriller",1960.0,6.6,981.0,24,Counter(),0.0
Sundhara Travels,,Comedy,2002.0,5.9,157.0,121,Counter(),0.0
Istanbul Beneath My Wings,,,1996.0,,,184,Counter({'fireworks': 1}),0.005434782608695652
Swathi Muthyam,,,1985.0,,,100,Counter(),0.0
Mirapakaay,,,2011.0,,,99,Counter(),0.0
It All Goes to Show,,"Comedy,Short",1969.0,5.8,6.0,21,Counter(),0.0
Il diavolo nel cervello,,,1972.0,,,15,Counter(),0.0
La Religieuse,,,1966.0,,,397,Counter({'costume': 1}),0.0025188916876574307
Swarabhishekam,,,2004.0,,,156,Counter({'president': 1}),0.00641025641025641
The Heroes,,,1989.0,,,27,Counter(),0.0
My Nanny's Secret,,,2009.0,,,41,Counter(),0.0
Mezame No Hakobune,,,2005.0,,,166,Counter(),0.0
Suryavanshi,,,1992.0,,,395,Counter(),0.0
The Divided Heart,,Drama,1954.0,6.9,314.0,77,Counter(),0.0
Kamaal Dhamaal Malamaal,,,2012.0,,,82,Counter(),0.0
Les Fils de la vie et de la mort,,,2007.0,,,18,Counter(),0.0
They Wait,,,2007.0,,,51,Counter({'western': 1}),0.0196078431372549
Millennium Stars,,"Comedy,Drama,Musical",2000.0,5.0,112.0,43,Counter(),0.0
Mein Ek Din Laut Kay Aaoon Ga,,"Action,Drama,Family",2007.0,7.0,38.0,205,Counter(),0.0
Summer Heat,,,2008.0,,,152,Counter(),0.0
Diary of a Shinjuku Thief,,,1969.0,,,17,Counter(),0.0
El Chanfle,,,1979.0,,,557,"Counter({'supermarket': 4, 'president': 1})",0.008976660682226212
Escape,,,1930.0,,,11,Counter(),0.0
Casanova 70,,,1965.0,,,365,Counter(),0.0
Secret Service of the Imperial Court,,,1984.0,,,236,Counter(),0.0
Satan's Brew,,,1976.0,,,27,Counter(),0.0
Divinas palabras,,,,,,244,Counter({'freedom': 1}),0.004098360655737705
The Way Home,,,2010.0,,,101,Counter(),0.0
Thirst,,,1949.0,,,90,Counter(),0.0
Becoming Royston,,Drama,2007.0,5.9,16.0,69,Counter(),0.0
Everest,,,2007.0,,,73,Counter(),0.0
The Inspector Wears Skirts,,,1988.0,,,16,Counter(),0.0
Fleur de pierre,,,1992.0,,,15,Counter(),0.0
Sons of Matthew,,,1949.0,,,90,Counter(),0.0
Apna Desh,,,1972.0,,,48,Counter(),0.0
Crossing,,"Crime,Drama,Romance",2007.0,3.8,139.0,43,Counter(),0.0
Unfinished Business,,Comedy,1985.0,6.2,27.0,12,Counter(),0.0
Coneccion Caribe,,,1984.0,,,138,Counter({'vacation': 1}),0.007246376811594203
I See You,,"Comedy,Drama,Fantasy",2006.0,4.3,1231.0,113,Counter(),0.0
Agni Varsha,,,2002.0,,,416,Counter(),0.0
The Rothschilds,,,1940.0,,,89,Counter(),0.0
Mull,,,1988.0,,,54,Counter(),0.0
Kannukku Kannaga,,Drama,2000.0,5.7,7.0,43,Counter(),0.0
Milky Way Liberation Front,,,2007.0,,,13,Counter(),0.0
Franklin and the Green Knight,,,2000.0,,,1875,Counter({'costume': 2}),0.0010666666666666667
Takkar,,,2008.0,,,198,Counter(),0.0
Stalingrad,,,2013.0,,,97,Counter(),0.0
Godzilla Against Mechagodzilla,,,2002.0,,,384,Counter(),0.0
The Night My Number Came Up,,"Drama,Fantasy,Mystery",1955.0,7.0,1659.0,47,Counter(),0.0
Lawyer Lawyer,,,1997.0,,,48,Counter(),0.0
The Odd Angry Shot,,"Action,Comedy,War",1979.0,6.7,1377.0,262,Counter(),0.0
The Falls,,,1980.0,,,163,Counter(),0.0
One Night Stand,,"Comedy,Drama,Music",1984.0,6.2,266.0,33,Counter(),0.0
Gambling City,,,1975.0,,,50,Counter({'president': 3}),0.06
The Solitude of Prime Numbers,,,2010.0,,,54,Counter(),0.0
Time of Favor,,,2000.0,,,147,Counter({'patriotic': 1}),0.006802721088435374
Tread Softly Stranger,,"Crime,Drama",1958.0,6.7,574.0,146,Counter(),0.0
A Ghost Story of Joseon Dynasty,,,1970.0,,,57,Counter(),0.0
Hawas,,"Drama,Romance,Thriller",1974.0,5.9,54.0,35,Counter(),0.0
The Sons of the Great Bear,,,1966.0,,,133,Counter({'settlers': 2}),0.015037593984962405
Byari,,,,,,92,Counter(),0.0
Paattinte Palazhy,,,2010.0,,,53,Counter(),0.0
Hold-Up,,"Comedy,Crime",1985.0,6.5,3260.0,25,Counter(),0.0
Sabah,,,2005.0,,,155,Counter(),0.0
Promise Me This,,,2007.0,,,82,Counter(),0.0
Otan leipei i gata,,,1962.0,,,14,Counter(),0.0
Poovinnu Puthiya Poonthennal,,,1986.0,,,55,Counter(),0.0
Oh Schuks... I'm Gatvol,,,2004.0,,,128,Counter({'president': 1}),0.0078125
Thiruda Thiruda,,,1993.0,,,615,Counter({'grill': 1}),0.0016260162601626016
Breakaway,,"Comedy,Drama,Sport",2011.0,5.7,2509.0,180,Counter(),0.0
The Dead Sleep Easy,,,,,,29,Counter(),0.0
Bhaaga Pirivinai,,,1959.0,,,12,Counter(),0.0
Fox and His Friends,,,1975.0,,,421,Counter(),0.0
Awara Baap,,"Drama,Family",1985.0,5.2,104.0,528,Counter(),0.0
Hero of Rome,,,1964.0,,,66,Counter({'senate': 1}),0.015151515151515152
Count Dracula,,,1977.0,,,523,Counter(),0.0
Love and Honor,,,2006.0,,,237,Counter(),0.0
Commandos,,,1968.0,,,63,Counter(),0.0
Minbo,,,1992.0,,,77,Counter(),0.0
India: Kingdom of the Tiger,,"Documentary,Short",2002.0,6.1,235.0,69,Counter(),0.0
"Chef Themis, cuisinier sans frontieres",,,2009.0,,,48,Counter(),0.0
Maelstrom,,,2000.0,,,105,Counter(),0.0
The Phantom of the Opera,,,1998.0,,,141,Counter(),0.0
Geeta Mera Naam,,,1974.0,,,62,Counter(),0.0
"Gambia, The Smiling Coast",,,2010.0,,,31,Counter(),0.0
Tamala 2010: A Punk Cat in Space,,"Animation,Comedy,Drama",2002.0,6.4,580.0,137,Counter(),0.0
Vedham Pudhithu,,,1987.0,,,314,Counter({'parade': 1}),0.0031847133757961785
Taffin,,"Action,Thriller",1988.0,5.6,2178.0,37,Counter(),0.0
Just Another Pandora's Box,,,2010.0,,,136,Counter(),0.0
A Devilish Murder,,,1965.0,,,306,Counter(),0.0
Min Dit: The Children of Diyarbakir,101327.0,,2009.0,,,68,Counter({'highway': 1}),0.014705882352941176
La puerta de no retorno,,,2010.0,,,27,Counter(),0.0
Shanghai Dreams,,,2005.0,,,197,Counter(),0.0
"Raging Sun, Raging Sky",,,2009.0,,,48,Counter(),0.0
The Anonymous Venetian,,,1970.0,,,41,Counter(),0.0
Forbidden Forest,,,2004.0,,,20,Counter(),0.0
This Man Must Die,,,1969.0,,,193,Counter({'roadside': 1}),0.0051813471502590676
The Devil,,,1918.0,,,96,Counter(),0.0
Lamb,,,1986.0,,,278,Counter({'freedom': 1}),0.0035971223021582736
Thangaikku Oru Thalattu,,,1990.0,,,109,Counter(),0.0
Hammerhead,,,1968.0,,,74,Counter(),0.0
Love From Paris,,,1957.0,,,66,Counter(),0.0
The Golden City,,,1942.0,,,32,Counter(),0.0
Fiction,,,2006.0,,,258,Counter({'high school': 1}),0.003875968992248062
Westler,,,,,,59,Counter(),0.0
Sun Scarred,,,2006.0,,,36,Counter(),0.0
Pakarnnattam,,,2012.0,,,14,Counter(),0.0
Oru Vidukadhai Oru Thodarkadhai,,,1979.0,,,57,Counter(),0.0
A Town Like Alice,,,1956.0,,,222,Counter(),0.0
The Shiver of the Vampires,,,1971.0,,,237,Counter(),0.0
Fussball ist unser Leben,,,,,,99,"Counter({'turkey': 1, 'flag': 1})",0.020202020202020204
Waking up the Nation,,,,,,47,Counter({'freedom': 1}),0.02127659574468085
Paranormal Xperience 3D,,,2011.0,,,47,Counter(),0.0
The Queen's Guards,,Drama,1961.0,5.8,188.0,188,Counter(),0.0
Caravan,,"Action,Comedy,Musical",1971.0,6.7,339.0,41,Counter(),0.0
Pappa ante Portas,,"Comedy,Family",1991.0,7.9,6011.0,122,Counter(),0.0
El Pez que Fuma,,,1977.0,,,105,Counter(),0.0
Patriotic Martyr An Jung-gun,,,1972.0,,,17,Counter({'independence': 1}),0.058823529411764705
Undead,,,2003.0,,,166,Counter(),0.0
Avalukendru Oru Manam,,,,,,11,Counter(),0.0
Akira,63000000.0,,1988.0,,,451,Counter(),0.0
Black Robe,,,1991.0,,,247,Counter({'hunting': 1}),0.004048582995951417
Madame Aema 10,,,1994.0,,,36,Counter(),0.0
A Girl from Hunan,,,1988.0,,,95,Counter(),0.0
Il Vedovo,,,1959.0,,,156,Counter(),0.0
Bale Pandiya,,,1962.0,,,102,Counter(),0.0
Thy Womb,,,2012.0,,,22,Counter(),0.0
Daag: A Poem of Love,,,1972.0,,,103,Counter(),0.0
Thoonga Nagaram,,,2010.0,,,64,Counter(),0.0
Mard,,,1985.0,,,666,Counter({'independence': 2}),0.003003003003003003
Hipsters,,,2008.0,,,108,"Counter({'jazz': 2, 'broadway': 1})",0.027777777777777776
Portrait of the Fighter as a Young Man,,,2010.0,,,84,Counter(),0.0
Austerlitz,,,1960.0,,,13,Counter(),0.0
While Telling a Story,,,2007.0,,,201,Counter(),0.0
Yaji and Kita: The Midnight Pilgrims,,,2005.0,,,41,Counter(),0.0
Gharonda,,,1977.0,,,162,Counter({'hunting': 1}),0.006172839506172839
Angyali udvozlet,,Drama,1984.0,6.3,612.0,60,Counter(),0.0
London,,,1926.0,,,100,Counter(),0.0
Tiyanaks,,,2007.0,,,31,Counter(),0.0
Turn the Key Softly,,"Crime,Drama",1953.0,6.9,734.0,168,Counter({'freedom': 1}),0.005952380952380952
Ek Daav Bhutacha,,Comedy,1982.0,6.7,19.0,167,Counter(),0.0
Opera,,"Crime,Horror,Mystery",1987.0,6.9,20220.0,65,Counter(),0.0
Eiffel I'm in Love,,,2003.0,,,68,Counter(),0.0
Raajjiyam,,,2002.0,,,57,Counter(),0.0
Knife in the Water,,,1962.0,,,146,Counter(),0.0
Tom White,,Drama,2004.0,6.7,311.0,57,Counter(),0.0
Biohazard 4D Executer,,,2000.0,,,222,Counter(),0.0
Madonna of the Seven Moons,,,1945.0,,,23,Counter(),0.0
Silvester Home Run,,"Drama,Short",2008.0,7.4,11.0,12,Counter(),0.0
Kowarekake no Orgel,,,2009.0,,,118,Counter(),0.0
Kutty Shranku,,,,,,105,Counter(),0.0
Mr. Brahmachari,,"Comedy,Drama",2003.0,3.8,327.0,141,Counter(),0.0
Pocong vs Kuntilanak,,,2008.0,,,216,Counter({'high school': 1}),0.004629629629629629
Bavagaru Bagunnara?,,,1998.0,,,159,Counter(),0.0
The Two Who Stole The Moon,,,,,,90,Counter({'freedom': 1}),0.011111111111111112
Vagabond,,,1985.0,,,77,Counter({'roadside': 1}),0.012987012987012988
A Lucky Day,,,2002.0,,,98,Counter(),0.0
Nederland en Oranje,,,1913.0,,,170,"Counter({'freedom': 2, 'independence': 1, 'constitution': 1})",0.023529411764705882
"Cousin, cousine",,,1976.0,,,297,Counter(),0.0
Seedan,,,2010.0,,,196,Counter(),0.0
Amanaat,,,,,,41,Counter(),0.0
Scorched,,,2008.0,,,479,"Counter({'western': 2, 'election': 1})",0.006263048016701462
Sunflower,8250145.0,,2006.0,,,43,Counter({'mall': 1}),0.023255813953488372
The One and Only Herb McGwyer Plays Wallis Island,,,,,,26,Counter(),0.0
Marking Time,,,2003.0,,,178,Counter(),0.0
Jab We Met,,"Comedy,Drama,Romance",2007.0,7.9,60491.0,310,Counter(),0.0
Sket,,"Crime,Drama,Thriller",2011.0,4.7,1660.0,90,Counter(),0.0
Lea,,,1996.0,,,50,Counter(),0.0
Slim Susie,,,2003.0,,,34,Counter(),0.0
Sweet Mud,,,2006.0,,,74,Counter(),0.0
Bougafer 33,,,2010.0,,,51,Counter({'freedom': 1}),0.0196078431372549
Bombay Calling,,,,,,47,Counter(),0.0
Legendary Weapons of China,,,,,,501,Counter({'western': 1}),0.001996007984031936
El angel exterminador,,,1962.0,,,237,Counter(),0.0
The 'Human' Factor,,,,,,65,Counter({'supermarket': 1}),0.015384615384615385
Ta kitrina gantia,,,,,,40,Counter(),0.0
Filhaal...,,,2002.0,,,173,Counter(),0.0
In Praise of Love,,,2001.0,,,40,Counter(),0.0
Coffin Rock,,,2009.0,,,87,Counter(),0.0
June R,,,2005.0,,,176,Counter(),0.0
In a Glass Cage,,,1987.0,,,283,Counter(),0.0
Blood Relation,,,1963.0,,,28,Counter(),0.0
Des pissenlits par la racine,,,,,,183,Counter(),0.0
Pappu Can't Dance Saala,,,2010.0,,,107,Counter(),0.0
Terrorism and Kebab,,,1992.0,,,151,Counter(),0.0
Naked Killer,,,1992.0,,,321,Counter(),0.0
Limit of Love: Umizaru,,,2006.0,,,519,Counter(),0.0
The Messenger: The Story of Joan of Arc,66976317.0,,1999.0,,,865,Counter(),0.0
Coma Girl: The State of Grace,,Comedy,2005.0,8.0,50.0,82,Counter(),0.0
Accident,,Drama,1967.0,6.8,5097.0,98,Counter(),0.0
Aftershock,,,2010.0,,,381,Counter(),0.0
Warm Spring,,,2002.0,,,99,Counter(),0.0
The Battle of the River Plate,,,1956.0,,,162,Counter({'hunting': 1}),0.006172839506172839
Voice,2920187.0,,2005.0,,,278,Counter(),0.0
And Then There Were None,,,1974.0,,,64,Counter(),0.0
The Barbarian Invasions,,,2003.0,,,113,Counter(),0.0
Bridge,,,1949.0,,,37,Counter({'civil war': 1}),0.02702702702702703
A Cock and Bull Story,3931982.0,,2006.0,,,106,Counter(),0.0
Beyond the Clouds,,,1995.0,,,557,Counter(),0.0
Doli Saja Ke Rakhna,,,1998.0,,,56,Counter(),0.0
The Bliss of Mrs. Blossom,,Comedy,1968.0,5.6,698.0,74,Counter(),0.0
Mid-August Lunch,,,2008.0,,,27,Counter(),0.0
Parwaana,,,1971.0,,,114,Counter(),0.0
The Bronte Sisters,,,1979.0,,,345,Counter(),0.0
Ang Pinakamagandang Hayop sa Balat ng Lupa,,,1974.0,,,55,Counter(),0.0
The Woman Next Door,,,1981.0,,,53,Counter({'supermarket': 1}),0.018867924528301886
Red Jacket,,,1998.0,,,36,Counter(),0.0
For Your Eyes Only,195300000.0,"Action,Adventure,Thriller",1981.0,6.7,110202.0,372,Counter(),0.0
Jenifer,,,2005.0,,,255,Counter(),0.0
Sheesha,,,2005.0,,,113,Counter(),0.0
Money No Enough,,,1998.0,,,182,Counter(),0.0
A Hope,47301471.0,,2008.0,,,260,Counter(),0.0
Nakoradiomiehen ihmeelliset siekailut,,,1969.0,,,112,Counter(),0.0
Festliches Nurnberg,,"Documentary,History,Short",1937.0,6.7,38.0,40,Counter(),0.0
The Mind of Mr. Reeder,,,1939.0,,,51,Counter(),0.0
A Long Return,,,1975.0,,,31,Counter(),0.0
Atrocious,,,,,,199,Counter(),0.0
The Draughtsman's Contract,,,1982.0,,,174,Counter(),0.0
Dossier K.,,,2009.0,,,36,Counter(),0.0
In the Shadow,,,,,,16,Counter(),0.0
You Must Be Joking!,,Comedy,1965.0,5.9,398.0,12,Counter(),0.0
Fong Sai-Yuk,,"Action,Comedy,History",1993.0,7.1,8410.0,300,Counter(),0.0
Bhoopadathil Illatha Oridam,,,2012.0,,,67,Counter({'president': 1}),0.014925373134328358
The Insect Woman,,,1963.0,,,54,Counter(),0.0
Denko,,"Drama,Short",1993.0,6.4,28.0,24,Counter(),0.0
The Waiting City,,,2009.0,,,132,Counter(),0.0
Life at the End of the Rainbow,,,2002.0,,,37,Counter({'settlers': 1}),0.02702702702702703
Tais-toi!,,,2003.0,,,196,Counter(),0.0
Dark Blue Almost Black,,,2006.0,,,263,Counter(),0.0
It's Breaking News,,,2007.0,,,266,Counter({'democracy': 1}),0.0037593984962406013
Vash syn i brat,,,1965.0,,,83,Counter(),0.0
A Terracotta Warrior,,,1990.0,,,64,Counter(),0.0
Fateh,,Action,1991.0,4.9,85.0,48,Counter(),0.0
The Key,,,1961.0,,,349,Counter(),0.0
Sharpe's Regiment,,,1996.0,,,139,Counter(),0.0
La Zandunga,,,1938.0,,,31,Counter(),0.0
Paar,,,1984.0,,,66,Counter(),0.0
Jinnah,,"Biography,Drama,War",1998.0,7.8,3191.0,74,Counter({'independence': 1}),0.013513513513513514
Office Lady Sisters: I Want to Sleep with You,,,2001.0,,,10,Counter(),0.0
Get Real,1152979.0,,1998.0,,,95,Counter(),0.0
Tera Jadoo Chal Gaya,,,2000.0,,,90,Counter({'hollywood': 1}),0.011111111111111112
Toofan Aur Deeya,,,1956.0,,,62,Counter(),0.0
The Naked Kitchen,638181.0,,2009.0,,,149,Counter(),0.0
Smallpox,,,2002.0,,,1603,"Counter({'president': 1, 'western': 1})",0.0012476606363069245
The Wig,,,2005.0,,,317,Counter(),0.0
"Once upon a Time, Cinema",,,1992.0,,,35,Counter(),0.0
China Town,,,1962.0,,,147,Counter(),0.0
Jis Desh Mein Ganga Rehta Hain,,,2000.0,,,92,Counter(),0.0
Simhasanam,,,1986.0,,,80,Counter(),0.0
Miracle in Milan,,,1951.0,,,118,Counter({'freedom': 1}),0.00847457627118644
Who am i?,,,2009.0,,,126,Counter(),0.0
Postman,,,1995.0,,,63,Counter(),0.0
Meri Jung,,,1985.0,,,572,Counter(),0.0
1860,,,,,,39,Counter(),0.0
Lapitch the Little Shoemaker,,,2000.0,,,420,Counter(),0.0
History of the Arkanar Massacre,,,,,,58,Counter(),0.0
Khoj: The Search,,,2010.0,,,33,Counter(),0.0
"Farewell, My Queen",,,2012.0,,,57,Counter(),0.0
Johnny,,,2003.0,,,100,Counter(),0.0
Satya,,,1998.0,,,383,Counter(),0.0
The Girl on the Bridge,1708839.0,,1999.0,,,42,Counter(),0.0
Asokamala,,,,,,18,Counter(),0.0
Lord of the Flies,,,1963.0,,,290,Counter({'hunting': 1}),0.0034482758620689655
Blind Terror,,,2001.0,,,30,Counter(),0.0
Deck the Halls,,,2005.0,,,86,Counter(),0.0
Lies My Mother Told Me,,,2005.0,,,192,Counter(),0.0
The other half,,,2006.0,,,92,Counter(),0.0
Maayajaalam,,,,,,74,Counter(),0.0
Pehla Nasha,,,1993.0,,,55,Counter(),0.0
15,,,2003.0,,,43,Counter(),0.0
Kilometer 31,,,2007.0,,,109,Counter({'highway': 1}),0.009174311926605505
Beautiful,,"Drama,Thriller",2009.0,5.3,1779.0,39,Counter(),0.0
The Snapper,,"Comedy,Drama",1993.0,7.3,324.0,129,Counter(),0.0
Yoyes,,,1999.0,,,134,Counter(),0.0
Zhizn i priklyucheniya chetyrekh druzei 3/4,,,1981.0,,,51,Counter(),0.0
Memories of tomorrow,,,2006.0,,,124,Counter(),0.0
Captain Jack,,,1999.0,,,44,Counter(),0.0
Aa Ab Laut Chalen,,,1999.0,,,759,Counter({'motel': 2}),0.002635046113306983
Evil Calls: The Raven,,,2008.0,,,67,Counter({'vacation': 1}),0.014925373134328358
Naiyya,,,1979.0,,,105,Counter(),0.0
Nehlle Pe Dehlla,,,2006.0,,,110,Counter(),0.0
Rope and Breasts,,,1983.0,,,21,Counter(),0.0
Moseka,,,1971.0,,,41,Counter(),0.0
Agni Natchathiram,,"Action,Crime,Drama",1988.0,7.7,1461.0,467,Counter({'high school': 1}),0.0021413276231263384
Ichi the Killer,,,2001.0,,,310,Counter({'high school': 1}),0.0032258064516129032
Mr. Chedworth Steps Out,,"Comedy,Crime,Drama",1939.0,7.4,24.0,83,Counter(),0.0
The Boys of Buchenwald,,,2002.0,,,91,Counter(),0.0
Whisky Romeo Zulu,,"Drama,Thriller",2004.0,7.4,1517.0,132,Counter(),0.0
Manam Kothi Paravai,,,2012.0,,,108,Counter(),0.0
Barfuss,,,2005.0,,,125,"Counter({'road trip': 1, 'supermarket': 1})",0.016
Mayookham,,"Drama,Musical,Romance",2005.0,6.6,74.0,42,Counter(),0.0
The Harder They Come,,,1973.0,,,75,Counter(),0.0
Aadmi Khilona Hai,,,1993.0,,,22,Counter(),0.0
The Black Tulip,,Drama,1937.0,7.8,21.0,17,Counter(),0.0
Nuvvu Nenu,,,2001.0,,,73,Counter(),0.0
The Evil of Frankenstein,,,1963.0,,,450,Counter(),0.0
Sujata,,,1959.0,,,83,Counter(),0.0
Vlak u snijegu,,"Adventure,Comedy,Drama",1976.0,7.9,1308.0,46,Counter(),0.0
Dr. Jekyll and Sister Hyde,,,1971.0,,,160,Counter(),0.0
Mantra,,"Crime,Drama,Thriller",2007.0,6.4,685.0,45,Counter(),0.0
Parannu Parannu Parannu,,,1984.0,,,187,Counter(),0.0
Raat,,,1992.0,,,284,Counter({'backyard': 1}),0.0035211267605633804
Tideland,566611.0,"Drama,Fantasy,Horror",2005.0,6.3,35051.0,279,Counter(),0.0
Khouya,,,2010.0,,,39,Counter(),0.0
Seniman Bujang Lapok,,,1961.0,,,63,Counter(),0.0
Meu Nome Nao E Johnny,,,2008.0,,,61,Counter(),0.0
His Brother,,,2003.0,,,70,Counter(),0.0
Story of a Kiss,,,2002.0,,,34,Counter(),0.0
Asha Jyoti,,,1984.0,,,368,Counter(),0.0
Once You're Born You Can No Longer Hide,,,2005.0,,,33,Counter(),0.0
Laserhawk,,"Action,Adventure,Sci-Fi",1997.0,4.0,627.0,174,"Counter({'high school': 1, 'diner': 1})",0.011494252873563218
Villain,22383806.0,,2010.0,,,127,Counter(),0.0
Running Out of Time 2,,,2001.0,,,24,Counter(),0.0
Anthony Zimmer,,,2005.0,,,325,Counter(),0.0
The Lovers on the Bridge,,,1991.0,,,87,Counter(),0.0
Quill,21064782.0,,2004.0,,,217,Counter({'backyard': 1}),0.004608294930875576
Mars and Avril,,,2012.0,,,65,Counter(),0.0
Kadhaludan,,Drama,2003.0,5.6,11.0,126,Counter(),0.0
Don,,"Action,Crime,Thriller",1978.0,7.7,12928.0,315,Counter({'hustle': 1}),0.0031746031746031746
The Rise and Rise of Michael Rimmer,,,1970.0,,,144,Counter({'president': 1}),0.006944444444444444
Buenos Aires me mata,,"Drama,Musical",1998.0,3.6,56.0,45,Counter(),0.0
Anniyan,,,2005.0,,,369,Counter({'fries': 1}),0.0027100271002710027
"Le Congo, quel cinema!",,,2005.0,,,39,Counter(),0.0
Tum Mile,,"Drama,Romance",2009.0,5.0,1924.0,27,Counter(),0.0
F for Fake,,Documentary,1973.0,7.7,18713.0,220,Counter(),0.0
Purab Aur Paschim,,,1979.0,,,124,"Counter({'freedom': 3, 'independence': 1, 'western': 1})",0.04032258064516129
Sutjeska,,,1973.0,,,105,Counter(),0.0
The Cat o' Nine Tails,,,1971.0,,,848,Counter(),0.0
Rebecca,,,1997.0,,,431,Counter({'costume': 2}),0.004640371229698376
Khan Kluay,,,2006.0,,,189,Counter(),0.0
Unknown Pleasures,,,2002.0,,,313,Counter({'highway': 1}),0.003194888178913738
Majaa,,,2005.0,,,98,Counter(),0.0
The Ballad of Narayama,,,1983.0,,,73,Counter({'hunting': 1}),0.0136986301369863
Prarambha,,,,,,143,Counter(),0.0
Adhu Oru Kana Kaalam,,,2005.0,,,93,Counter(),0.0
Let's Talk About Youth,,,1976.0,,,29,Counter(),0.0
Teesri Aankh: The Hidden Camera,,,2006.0,,,124,Counter(),0.0
Sharaabi,,"Comedy,Drama,Romance",1984.0,7.3,3201.0,81,Counter(),0.0
Vettaiyaadu Vilaiyaadu,,,2006.0,,,301,Counter(),0.0
Es geschah am hellichten Tag,,,1958.0,,,45,Counter(),0.0
Judwaa,,,1997.0,,,72,Counter(),0.0
Genesis,,Drama,1986.0,7.0,148.0,37,Counter(),0.0
HM HM,,,2005.0,,,16,Counter(),0.0
Cafe de flore,,,2011.0,,,59,Counter(),0.0
Mohan Joshi Hazir Ho!,,Drama,1984.0,7.5,201.0,79,Counter(),0.0
